#         t          m          x          y          z         vx         vy         vz
   485.0000     0.0001    31.1623   128.1950    -8.6592    39.4115   187.8760   -32.9059
   485.0000     0.0001    30.1494   153.0650    -5.6341    80.9162   207.0630    12.2285
   485.0000     0.0001    26.1926   134.1350   -11.8513    51.0833   223.3570   -96.2539
   485.0000     0.0001    12.4622   125.9420   -34.4617   -91.2832   264.9050  -176.9470
   485.0000     0.0001     4.4077   100.8790    -7.9342   -50.9718   238.8040  -123.7120
   485.0000     0.0001    17.2893   163.7440   -35.1519    12.7214   150.9110     2.1021
   485.0000     0.0001    11.7787    71.8282   -24.7450  -118.1760   113.7180  -227.8180
   485.0000     0.0001    -1.8427   118.7690   -28.6833   -54.0213   244.7340  -140.9630
   485.0000     0.0001     6.2483   127.1640   -33.6701   -61.2324   213.7900  -101.7860
   485.0000     0.0001    32.8242   150.2310    -6.4707    52.0308   206.8070    16.7847
   485.0000     0.0001    77.0697    17.8775   124.2680   -73.3089   -60.9988  -125.0320
   485.0000     0.0001    -9.5077   160.2910   -32.0754    -7.4794   110.6880   -81.9325
   485.0000     0.0001   -35.7015    37.6619     8.1687   -34.6401   -92.4277     1.2199
   485.0000     0.0001    37.2426    58.9572    17.9016  -150.2040    91.8336  -218.7430
   485.0000     0.0001    29.4234   138.1070    -8.3060    61.3058   252.8230   -64.9603
   485.0000     0.0001    21.5099   129.0250    -5.9894    57.7639   244.5770   -57.8874
   485.0000     0.0001    17.2720   181.4890   -11.9626    20.0476   134.6190    77.2582
   485.0000     0.0001    15.8259   115.5130   -31.9724   -12.3803   233.2860  -105.9710
   485.0000     0.0001    17.9904    89.9787     1.1597  -128.4960   186.4280  -231.6160
   485.0000     0.0001    19.6136   110.6240     4.2430  -123.5130   141.9570  -270.1030
   485.0000     0.0001     8.0074   151.7130   -16.4619   -12.4570   170.0930    50.4511
   485.0000     0.0001    34.0560   150.6270    -8.9725    59.1587   212.3670   -19.0340
   485.0000     0.0001     4.0893   123.2310   -28.3919   -74.0907   281.2340  -123.5940
   485.0000     0.0001    52.2629   128.0590    90.9715    92.1350   150.5180  -140.5760
   485.0000     0.0001    33.2574   137.4110   -11.9508    56.2343   214.1340   -55.1449
   485.0000     0.0001     4.3694    83.4403   -25.6253  -141.4920   140.5020  -193.5480
   485.0000     0.0001     4.7125    94.6187   -20.0517  -123.9850   190.9130  -213.2470
   485.0000     0.0001    14.8535   112.9970   -27.9786   -81.7136   236.7800  -134.4070
   485.0000     0.0001    17.2893   163.7440   -35.1519    12.7214   150.9110     2.1021
   485.0000     0.0001    20.7039   189.4970     9.1816    44.7684   129.5540    88.6586
   485.0000     0.0001     5.0781   179.7350   -27.4687    49.5301   -20.6231   122.5060
   485.0000     0.0001    26.2822   143.4940    -7.5904    44.7659   214.5780   -36.4021
   485.0000     0.0001    34.5850   143.0400    -8.1021    27.2139   197.5300    17.8393
   485.0000     0.0001     9.1430   141.7920   -19.2425     8.9034   178.1960    58.7425
   485.0000     0.0001   130.5490    10.5470   166.2040   -46.1811  -101.0970   -51.2052
   485.0000     0.0001   220.4190    30.8587   226.6310    22.7736  -123.6020    28.6492
   485.0000     0.0001   184.6660    25.3239   183.4540   -14.4070  -128.7370    -6.3251
   485.0000     0.0001    -0.1919   104.6070   -39.0128  -106.3990   201.6660  -214.5110
   485.0000     0.0001     4.4077   100.8790    -7.9342   -50.9718   238.8040  -123.7120
   485.0000     0.0001     4.4153   113.8710   -24.7936   -55.2708   265.7180  -127.1400
   485.0000     0.0001    34.3552    51.6763    63.5353   -80.6600    54.9025  -225.3830
