#         t          m          x          y          z         vx         vy         vz
   705.0000     0.0001   108.7630   116.4600   125.9040    39.1003    78.8217   127.5000
   705.0000     0.0001   155.9320    37.9316   101.3710  -270.9170  -300.2430  -184.0950
   705.0000     0.0001   155.0040    15.6217   122.0500   -57.8288    68.9903  -153.9460
   705.0000     0.0001   157.0540    34.8063   119.5990   -90.2540  -227.1400  -197.6760
   705.0000     0.0001   163.7740   -20.1201   130.8470   -99.7359  -160.6980  -255.9750
   705.0000     0.0001   136.4150   297.1160   110.9110    91.5630  -130.3440   110.3520
   705.0000     0.0001   183.7910   -33.8101   147.7310    -6.7038  -183.3350  -100.3610
   705.0000     0.0001   176.1530   -28.7763   170.2880   -88.4786  -190.5590  -147.9350
   705.0000     0.0001   133.8040   -58.1894    80.3535  -113.3220   -94.1382  -180.4270
   705.0000     0.0001   148.5010   121.9400   101.4090   115.9110    24.6658   171.3520
   705.0000     0.0001    95.0567   -34.5303    56.4178  -103.1520    49.1062  -149.5820
   705.0000     0.0001   108.8870   -41.6380    78.1256  -111.3390   -40.0721  -210.8930
   705.0000     0.0001   164.0630   101.5090   116.3390   118.7550    11.5405   200.2600
   705.0000     0.0001    65.1316    60.1997    11.9201   104.0320   135.3840    93.9953
   705.0000     0.0001    74.0792    75.3676     2.3650    80.5297   101.8910    81.9000
   705.0000     0.0001   162.1710   116.3150   143.1260   -26.5903  -300.1460   -48.3253
   705.0000     0.0001   189.4780   287.9250   163.3460    71.7678  -150.0840    92.6158
   705.0000     0.0001   137.9380   273.7190    91.2433    95.3181  -133.0790   131.6720
   705.0000     0.0001    61.9529    87.2339    -6.9801    71.1288    90.9072   137.7810
   705.0000     0.0001   203.0050   -25.0185   167.9090    55.3064  -225.2980   -24.4877
   705.0000     0.0001    75.1796     9.1494    -1.5004   -45.6024   111.3720   -18.5493
   705.0000     0.0001    90.1236    88.9211    16.0531    80.1012    97.5218   188.0870
   705.0000     0.0001   119.4610   -50.7487    68.6228  -126.6740   -67.9157  -181.4610
   705.0000     0.0001   110.3550   122.1550   125.9590    78.8055    -6.2064   101.5800
   705.0000     0.0001   150.5300    20.0342   109.6560   -46.4645   151.4660  -152.9490
   705.0000     0.0001    63.0902   -16.4529   -24.2223    36.5170   113.7100    53.3964
   705.0000     0.0001   129.2620    92.8098    65.4028    53.9239  -265.5460   107.7530
   705.0000     0.0001   177.3980   196.8290   155.3970    40.2281  -232.9740   132.4850
   705.0000     0.0001    56.5355    34.5236     2.7321    80.7016   138.0040    79.4484
   705.0000     0.0001    59.9470     4.9670   -15.6643    74.0972   125.9050    42.0228
   705.0000     0.0001   124.3870    85.3747    93.4217   112.2940   179.6390   152.6810
   705.0000     0.0001   145.6590    -5.2873   112.1260  -121.6480   -47.6544  -172.7150
   705.0000     0.0001   122.6450    10.1036    76.8734   -29.1169   190.2140   -92.4104
   705.0000     0.0001   193.4920    85.0312   167.7150    -1.5370  -365.9790    38.3706
   705.0000     0.0001   111.0790   -35.6788    41.1158   -85.9549   -16.2167  -186.3920
   705.0000     0.0001   115.7990    71.4422   152.1780   241.8280  -103.1880  -159.1960
   705.0000     0.0001   173.3060    38.2097   131.0560    -5.1979  -176.6060  -153.5220
   705.0000     0.0001   200.7260   -17.7028   164.9680   -17.8924  -184.1580   -26.5964
   705.0000     0.0001   140.2160   209.2000    79.0129   111.7940   164.8670   132.2320
   705.0000     0.0001   179.2700   -27.8734   169.4420   -28.8555  -155.5550   -33.1064
   705.0000     0.0001   140.2890    46.9906    92.7428   -78.8741   286.9340    -0.4891
   705.0000     0.0001   157.9920    -3.3710   134.0340    -4.3418   -24.7764  -115.8920
   705.0000     0.0001   142.5780    20.2950   101.1610   -40.0490   258.2250  -108.9410
   705.0000     0.0001   168.5880     4.1686    92.3560  -138.0540   120.6160   -96.1621
   705.0000     0.0001   162.8290    25.9102   127.0700   -86.4729    51.3324  -188.0350
   705.0000     0.0001   140.6190    19.1158    85.7530  -133.0920   -31.7111  -136.9490
   705.0000     0.0001   136.9780    46.4158    93.5400   -56.7975   379.8450   -32.7583
   705.0000     0.0001    85.2497    37.9585    20.9781    60.3828   170.3710   118.3580
   705.0000     0.0001    49.3711   -48.9975   -17.1270    28.4887   108.2250     9.8661
   705.0000     0.0001   194.2920   -30.8391   150.8650   -12.6042  -174.8240   -71.2261
   705.0000     0.0001   134.5450   103.5500   122.2880    74.1101    49.1436   205.0880
   705.0000     0.0001   233.9700   -12.5694   200.7300   121.1430  -209.7600    55.5266
   705.0000     0.0001    53.5171    13.4706    31.7190   -24.3661    99.2802   -71.2109
   705.0000     0.0001    54.2534    19.6467   -38.4772    62.5325   107.1170    47.5662
   705.0000     0.0001   170.0100    83.7192   130.7210    -6.0174  -292.7530   110.6620
   705.0000     0.0001   136.3090    57.8807    93.8359   -38.7579   372.0110    88.9082
   705.0000     0.0001   152.1560    16.4153   107.4020   -37.7345   132.1770  -162.5300
   705.0000     0.0001   145.0960   340.0070    48.7112    84.5150   -79.6132   108.1890
   705.0000     0.0001   170.8700    19.9220   137.6650   -57.9523     7.2451  -130.7280
   705.0000     0.0001   140.8570    12.5677   105.7900   -93.2760   161.8560  -145.7520
   705.0000     0.0001   130.6740   110.2730   107.7520    71.3812   206.2080   122.8420
   705.0000     0.0001    98.5382   -29.9264    42.7612   -87.5983    53.8930  -178.9500
   705.0000     0.0001   219.1250   164.9930   220.0460    36.1185  -180.0570    64.9953
