#         t          m          x          y          z         vx         vy         vz
   520.0000     0.0001    60.5520   177.3550    19.4344   101.3250    66.0561   199.6190
   520.0000     0.0001   157.7000   -34.9660   198.6210   -42.7076   -76.5304   -57.9664
   520.0000     0.0001    -3.3673   218.5010   -51.5725    19.3871   142.6520    37.2024
   520.0000     0.0001    58.3407   184.9540    10.0090    59.6388   -14.7564   132.0770
   520.0000     0.0001    72.5373     0.8101    94.2116  -103.1400     0.5203  -169.2770
   520.0000     0.0001    81.6244   113.4810    76.6268   -43.3914  -293.9770    81.1629
   520.0000     0.0001    32.7016   210.9950   -40.5623    73.8253   187.5750    34.4633
   520.0000     0.0001    79.1705   143.8680    69.4524    31.7142  -304.3680    79.0447
   520.0000     0.0001    44.2736   179.8300    15.0378    69.6181   -67.1544   121.6290
   520.0000     0.0001    47.0689   159.5700    37.0184    91.9036  -108.4320   218.9700
   520.0000     0.0001    32.1760   175.8500   -50.9660    47.1664   155.4710   -16.0757
   520.0000     0.0001    33.0570   231.1070   -17.7814   120.4770   128.3200    83.5052
   520.0000     0.0001    45.9902   160.9200    28.3691   119.2370  -104.4720   169.4630
   520.0000     0.0001    56.9414   183.9620    55.0564   124.6600  -153.4350   132.6220
   520.0000     0.0001     1.8705   213.7240   -36.6613    46.6217   133.2720    70.6516
   520.0000     0.0001    53.3479   176.1670    45.0512   107.3250   -98.1706   150.0410
   520.0000     0.0001   142.3540   -33.3143   163.1480   -63.7969   -74.0674   -82.9833
   520.0000     0.0001    53.7945   180.0720    14.3008    59.3289   -18.6541   147.8870
   520.0000     0.0001    20.6008   177.7110    12.6166   190.7680   -86.4280   166.1270
   520.0000     0.0001    28.4483   193.7360    24.3374   140.6840   -72.1970   154.6630
   520.0000     0.0001    55.5181   164.1490    27.9049   111.8690  -117.3120   172.3240
   520.0000     0.0001    54.5736   196.7550    16.8401    98.1880    45.3928   111.6800
   520.0000     0.0001    46.2244   148.0430    50.1780   138.1570  -190.1940   325.5170
   520.0000     0.0001    -5.2967   148.5740   -44.3328    -1.0997   195.4200   -21.8112
   520.0000     0.0001    43.3138   212.8610   -20.8952   123.2740    92.9121   119.7010
   520.0000     0.0001    37.6255   157.8790   -24.7668    72.3252   232.4680   -27.7643
   520.0000     0.0001    29.2659   217.5830   -16.3117    92.4870    64.6593   106.8970
   520.0000     0.0001     9.8104   223.4610   -51.1897    31.3456   129.3890    42.1989
   520.0000     0.0001    78.1768   107.6740    72.8552    50.2785  -322.6290    76.7819
   520.0000     0.0001   -20.0836   191.1640   -96.4769    14.9617   172.6890   -77.0114
   520.0000     0.0001    55.0463   196.0820    26.9571   111.6680    14.9827   134.3400
   520.0000     0.0001    54.7385   150.6440    53.8391   127.7680  -201.0570   191.3710
   520.0000     0.0001    -0.1357   146.9800   -55.0836    45.3150   170.2700     2.7979
   520.0000     0.0001    44.0926   191.3530    40.8812   117.0990  -115.8410   136.6830
   520.0000     0.0001   241.4650   285.7780   126.3540   137.0160  -141.9810    46.9553
   520.0000     0.0001    80.4846   107.2090    73.2537   -30.8161  -310.8140    28.7262
   520.0000     0.0001    23.3801   209.8200   -14.0249    90.9140    75.0163   123.0890
   520.0000     0.0001    68.3396   104.4340    56.4952   184.8360  -493.9670   137.7400
   520.0000     0.0001    59.3080   174.4860    22.6698    84.0433   -74.4319   154.0240
   520.0000     0.0001   250.8730    15.5398   242.7610    -4.3643   -96.8713    -2.1935
   520.0000     0.0001    17.7217   233.7810   -12.5075    62.9934   156.9990   116.1730
   520.0000     0.0001    55.3189   153.4120    50.3555   145.7580  -170.9170   187.0650
   520.0000     0.0001    34.5779   144.7150   -28.5064   109.1180   230.4410   -35.6716
   520.0000     0.0001    80.0449   132.3850    77.6812  -129.7030   122.6370  -254.2430
   520.0000     0.0001   162.1850    -7.8322   198.8560   -50.4618   -84.9781   -64.3661
   520.0000     0.0001    32.8729   214.5900   -19.6843    83.4736   197.2870   105.9800
   520.0000     0.0001   159.6560   -25.2307   184.3840   -48.4593   -80.1403   -71.1754
   520.0000     0.0001    28.5585   -12.0271    95.9795   -58.6403    32.8585  -154.9510
   520.0000     0.0001    40.1211   223.1730   -18.1890   118.4680   144.9120   127.7230
   520.0000     0.0001    22.4220   170.2630   -36.9891   -20.9689   162.0370   -14.4624
   520.0000     0.0001    88.6669   -13.9740   148.0580   -57.5228   -24.8986  -133.0820
   520.0000     0.0001    38.6764   228.1070    -3.7755   130.8190   168.4410   130.4390
   520.0000     0.0001   144.4420   122.9690   122.3180   -96.5440    68.5433   -36.1544
   520.0000     0.0001   187.2980    61.2529     7.3033   -32.0638    10.7590    73.1720
   520.0000     0.0001    72.5109   146.6720    60.3325   112.5010  -253.0200   165.6070
   520.0000     0.0001    55.2903   202.6400    24.1997    83.5898    49.1829   142.0650
   520.0000     0.0001    69.2918   155.2790    40.5496   150.6880  -190.8570   174.6910
   520.0000     0.0001    67.6540   168.6450    50.6979    51.3772  -194.2910   156.5520
   520.0000     0.0001    61.7350   163.0960    50.3678    89.6475  -186.6430   165.5480
   520.0000     0.0001    -1.6107   208.7100   -54.3939    23.4093   187.7530    -8.3852
   520.0000     0.0001    79.8550   123.8820    70.9296    45.7252  -336.8170   111.1760
   520.0000     0.0001   124.9120   -14.5924   136.0470   -99.0141   -44.8790   -96.6757
   520.0000     0.0001    55.1993   224.6090   -39.1730    96.8528   184.7050    54.9097
   520.0000     0.0001    -0.0319   216.8060   -54.2607    40.1651   190.7110    18.2014
   520.0000     0.0001    21.6985   216.7180   -15.3436    84.9733   121.8340   129.4240
   520.0000     0.0001    93.9817   -28.0183   156.3030   -73.5472   -62.3035  -105.8910
   520.0000     0.0001    18.4143   253.4570   -38.0408    34.9790   195.1500    45.4241
   520.0000     0.0001   150.3960    47.7167    22.9061   -55.6046    39.2289    72.6598
   520.0000     0.0001     9.5806   243.5420   -64.2278     9.8111   183.5470     6.1564
   520.0000     0.0001   133.4960   137.9740   -17.1879   -71.2793   -29.6746   153.6330
   520.0000     0.0001    91.1508   -15.5912   112.3630   -84.2817    -1.5662  -137.7420
   520.0000     0.0001    50.7052   160.1830    40.9853   120.0500  -105.3900   210.5140
   520.0000     0.0001   192.0550   -29.4481   179.7720   -62.8738  -105.9170   -26.1284
   520.0000     0.0001    62.0867   170.8790    21.9680    72.8259   -48.2002   192.7230
   520.0000     0.0001    -5.5257   179.6490    -4.9810   106.8810   -50.7759   144.1650
   520.0000     0.0001    22.6060   219.2150   -12.4898    89.5396   163.6260   124.2310
   520.0000     0.0001    51.0306   227.4510   -39.2818    77.3681   187.8280    54.6150
   520.0000     0.0001    55.3187   189.6990    10.2957    65.6267   -23.3116   102.4630
   520.0000     0.0001    48.9891   190.1930    18.6060    74.9837   -88.8648   126.7990
   520.0000     0.0001    18.6487   229.5070   -42.4742    85.0634   151.5690    47.8306
   520.0000     0.0001    15.4099    32.4730    32.7338   -58.3815   135.7940  -178.3170
   520.0000     0.0001    59.2698   178.5290    54.3846   138.3840  -212.4950   142.5230
   520.0000     0.0001     7.3132   212.4180   -22.8350    44.3701   140.7690   105.9490
   520.0000     0.0001    65.1991   118.0290    62.4558   231.5640  -450.6580   114.1070
   520.0000     0.0001    42.5493   234.7980   -21.3015   107.9970   115.3220    80.2639
   520.0000     0.0001    15.9143   191.3910    -4.7802   100.4000   -42.4039   158.5770
   520.0000     0.0001    51.2899    20.2665    55.8407  -116.0590    82.5198  -189.0290
   520.0000     0.0001    50.7116   172.7200    15.7067   105.6930   -69.8099   130.3690
   520.0000     0.0001    19.2620   240.2340   -60.2759    48.9283   158.1920    13.7083
   520.0000     0.0001   164.4120   -34.9410   220.1570   -40.7392  -110.1730   -29.8381
   520.0000     0.0001    -5.9543   177.8500   -48.1374   -20.8296   162.6210    23.8317
   520.0000     0.0001    30.5999   192.3770    15.8940   122.4170   -55.4707   113.0740
   520.0000     0.0001    63.4888   148.4720    64.2346   156.4540  -183.1730   201.8040
   520.0000     0.0001    43.0431   192.3440    36.0566   111.6120   -99.8220   138.2970
   520.0000     0.0001    63.9634   191.2580    22.3712    94.3339   -60.2842   107.5710
   520.0000     0.0001    43.7735   230.7380    -3.4505   111.1650    78.6238    94.4823
   520.0000     0.0001    22.6007   167.3760   -79.6798    82.2160   167.4950   -58.4411
   520.0000     0.0001   187.2980    61.2529     7.3033   -32.0638    10.7590    73.1720
   520.0000     0.0001   -10.0798   214.2610   -83.6564   -11.3517   186.3070   -29.9255
   520.0000     0.0001    39.4904   228.6990   -39.4044    58.9731   191.3890    60.3094
   520.0000     0.0001    17.4005   211.8300    -8.7784    82.9248   143.2860   124.7340
   520.0000     0.0001   106.1390   -46.4042   196.9690   -49.2859   -76.2943   -71.3965
   520.0000     0.0001   140.7480   -24.0946   168.4580   -66.0802   -67.4301   -81.8682
   520.0000     0.0001    19.0099   146.0400   -33.5737    75.0951   212.0290   -55.5368
   520.0000     0.0001   123.5540    34.8426    64.1489   -69.7085    99.0741    27.5197
   520.0000     0.0001    75.3081     7.8913    94.2319   -96.5489     1.4265  -186.0110
   520.0000     0.0001   163.0030   -17.6908   233.1520   -22.4370   -86.4112   -45.1933
   520.0000     0.0001     4.3361   234.5380   -35.2698    56.4341   161.2440    49.5532
   520.0000     0.0001   -23.0369   205.5360   -69.0716    21.5185   168.1250   -14.3669
   520.0000     0.0001    25.5291   162.2300    32.9889   244.0680  -141.2340   138.3450
   520.0000     0.0001    39.9774   190.5620    24.8251    83.1555    20.4582   134.4930
