#         t          m          x          y          z         vx         vy         vz
   360.0000     0.0001   -26.1079   222.5890   -22.3427   172.4800    96.4435   151.5410
   360.0000     0.0001   -18.7718   257.0930   -13.9480   303.9940    56.5707   141.3640
   360.0000     0.0001    15.3847   124.8710   -16.4214   -24.3413  -110.0870    54.3617
   360.0000     0.0001   -34.6645   213.0120    -8.5410   166.5650   130.5750   167.3970
   360.0000     0.0001   -30.9721   238.9920   -31.1233   185.4620    82.6422   152.1240
   360.0000     0.0001   -36.8071   226.9810   -17.9623   181.8770   156.9270   164.0730
   360.0000     0.0001   -19.4520   252.4900   -12.6202   269.7090    69.5964   137.4160
   360.0000     0.0001   -31.7966   211.2950   -11.6613   134.6470   105.9980   160.5060
   360.0000     0.0001   -16.5073   250.0960   -11.1157   261.5390    71.1042   146.7550
   360.0000     0.0001   -34.4432   226.0820   -20.1301   180.5770   149.6850   167.9280
   360.0000     0.0001     8.8239   152.4860   -11.9574    75.2106   -59.9463    74.3281
   360.0000     0.0001    -3.3082   176.4600   -24.0936   112.9040   -19.9477   115.6720
   360.0000     0.0001  -153.0830   261.9510   -36.0971    97.3038   175.6610    62.2707
   360.0000     0.0001   -23.1690   200.0820   -13.1447   127.6370    60.8726   166.5640
   360.0000     0.0001    25.7720   141.3660   -22.4652     8.8547   -79.3285    74.2031
   360.0000     0.0001  -107.0380   244.6510   -21.2366   178.2370   146.3230    88.2656
   360.0000     0.0001   -44.0800   243.7180   -13.6116   230.6180   198.3110   119.1000
   360.0000     0.0001   -17.1523   248.9820    -2.2703   279.7540   124.1000   156.2210
   360.0000     0.0001   -38.5787   261.8020   -15.3496   312.7460   108.7670    81.8099
   360.0000     0.0001    -7.2030   207.3570   -19.3610   110.8620    74.4639   156.7410
   360.0000     0.0001   -41.5332   229.9490   -10.5556   182.1820   186.3540   159.2730
   360.0000     0.0001   -25.7881   223.5840   -19.2479   166.4660   127.3380   150.8190
   360.0000     0.0001   -31.2247   256.4900   -12.4222   287.3510    96.0221   129.1430
   360.0000     0.0001   -24.1603   226.9400   -15.6501   180.3480   167.8290   148.1380
   360.0000     0.0001   -53.3328   251.3920   -16.4583   292.7500   115.0080    90.7508
   360.0000     0.0001   -13.5816   253.5830   -14.5657   261.8260    62.6508   126.1160
   360.0000     0.0001   -31.7884   255.4340   -16.7109   283.7640    73.7647   140.6430
   360.0000     0.0001   -29.0521   256.6240   -11.3711   296.1350    96.5022   107.5020
   360.0000     0.0001   -39.6062   225.9480   -18.3619   201.7540   139.7860   131.6440
   360.0000     0.0001   -34.5807   224.6470   -19.9677   169.1420   102.6250   152.8790
   360.0000     0.0001   -42.5518   231.1040   -17.6949   225.7550   155.9780   145.7080
   360.0000     0.0001   -28.2543   211.7010    -8.1884   131.0190   109.4290   139.0220
   360.0000     0.0001   -28.3532   226.5200   -24.9610   169.3300   117.5300   174.1370
   360.0000     0.0001   -24.5733   254.3650   -11.7760   267.6930    57.8767   139.5310
   360.0000     0.0001   -37.7277   227.8980   -17.4493   176.7000   144.6510   162.8730
   360.0000     0.0001   -72.9389   251.9980   -11.2564   248.4250   140.2970    96.6582
   360.0000     0.0001   -27.9941   244.1110    -0.4017   292.7590   136.1690   119.5350
   360.0000     0.0001   -11.9507   181.3050   -25.5668   136.0210     2.5053   115.3870
   360.0000     0.0001   -25.9677   253.7090    -9.1665   253.9300    93.1918   138.8820
   360.0000     0.0001   -19.4807   251.3640    -7.9497   257.3750    62.5251   148.6160
   360.0000     0.0001   -36.2846   257.2420   -16.9898   263.2060    75.7467   131.9370
   360.0000     0.0001   -30.7978   201.9310   -18.2218   157.8080    82.1678   148.2940
   360.0000     0.0001  -182.9260   255.9120   -43.4326    42.9959   186.6800    58.4277
   360.0000     0.0001   -16.0438   247.9140   -11.4619   230.7480    89.8409   126.0960
   360.0000     0.0001   -35.7002   225.8790   -20.5989   175.1930   142.4780   151.8980
