#         t          m          x          y          z         vx         vy         vz
   420.0000     0.0001    89.7712   155.0180   128.5820    38.8749  -151.5780    -9.8133
   420.0000     0.0001    99.1402   190.4370   121.2200    74.4270  -155.2650    35.4172
   420.0000     0.0001   -22.1761   131.0430   -26.7977  -293.0090   -79.6773  -205.6910
   420.0000     0.0001    94.4307   157.1820   118.0880    -2.4152  -154.9050     7.5805
   420.0000     0.0001    87.8043   168.2130   145.1920    57.0793  -168.8350    42.7091
   420.0000     0.0001   122.8850   165.5920   142.6110    79.0768  -160.9720    79.8880
   420.0000     0.0001     5.0286   245.7320    19.6219    12.7336  -139.8770   -24.0216
   420.0000     0.0001    98.0008   155.7620   154.2520    18.5956  -198.2480   126.3320
   420.0000     0.0001   121.1260   147.9760   134.7660    52.4630  -174.5090    75.3025
   420.0000     0.0001   152.9930   176.7140   145.9960   111.9660  -150.0630   123.9890
   420.0000     0.0001    -5.9405   245.2730    28.4270    -6.1198  -128.1580   -29.1658
   420.0000     0.0001   169.4960   221.3810    99.2014   182.9350  -143.0320   117.6520
   420.0000     0.0001    59.1409   165.9710   133.8170    48.2334  -162.2120    25.9561
   420.0000     0.0001   134.0850   151.4560   148.9180    85.3496  -173.6980   106.1900
   420.0000     0.0001    20.3467   151.1770    -3.2478    58.4151  -387.3780   102.9630
   420.0000     0.0001    90.6607   146.3940   124.9250    20.8486  -147.6130     6.7038
   420.0000     0.0001    85.9761   163.7790   135.2040     0.8975  -171.0860    34.0162
   420.0000     0.0001   128.2890   158.9900   147.3210    67.4360  -171.5570   111.5590
   420.0000     0.0001   111.2820   141.9160   163.4820    55.2117  -167.2550   109.3240
   420.0000     0.0001   170.7040   188.9140   117.2150   148.6800  -162.1130   129.8440
   420.0000     0.0001    96.1392   148.3380   144.5990    11.0653  -152.7300    64.8749
   420.0000     0.0001   101.3410   159.2470   111.8010    21.6385  -178.8050    22.6509
   420.0000     0.0001    61.8594   170.8860   129.4970    57.3875  -141.5260    23.8378
   420.0000     0.0001    80.5295   138.2170   134.9750   -24.4104  -213.1580    57.3622
   420.0000     0.0001    12.1769   125.5740    -9.0248    24.3101  -293.0450   121.6580
   420.0000     0.0001    83.1406   162.6290   131.3120    51.9527  -207.2230     9.2164
   420.0000     0.0001   133.7020   153.2820   155.7660    83.3609  -166.2160   118.0670
   420.0000     0.0001    53.8554   153.4330    76.7215    24.4265  -151.2820   -96.7368
   420.0000     0.0001   167.0920   188.0280   105.6150   138.3330  -171.2850   107.3620
   420.0000     0.0001    50.6690   331.6900    52.9124   231.5720   -19.6621    92.4662
   420.0000     0.0001   146.9000   261.0130    73.6542   222.7780  -113.1160    85.8515
   420.0000     0.0001    -9.2011   162.7400   -19.8101    40.5074  -327.4430   -52.0918
   420.0000     0.0001   122.5550   174.4410   143.1200    71.8947  -168.9670    95.7575
   420.0000     0.0001    97.1239   173.3060   127.3340    43.5895  -200.1880    59.1769
   420.0000     0.0001    89.1467   131.4040   136.1460     4.2514  -173.9200    55.1930
   420.0000     0.0001    39.2867   143.8190    67.9093     4.4620  -183.6450  -145.7910
   420.0000     0.0001    32.5697   140.6570    88.2321   -42.5127  -170.2270   -53.1229
   420.0000     0.0001   132.6890   145.4410   162.7420    97.4330  -181.5080   125.5520
   420.0000     0.0001    92.5367   139.3160   142.5840     0.4924  -164.9710    77.1089
   420.0000     0.0001    -7.2441   366.7260    37.5571   205.3200    39.7824    83.6291
   420.0000     0.0001    -0.7119   146.9170   -23.3934    47.1827  -344.0580     1.3957
   420.0000     0.0001    55.9415   139.0640    75.2749   -18.2779  -204.7180   -55.6713
   420.0000     0.0001    95.3017   135.7440   134.8760     6.5969  -164.5080    59.8186
   420.0000     0.0001    -0.3676   235.6610    57.0242    24.9992  -128.5620   -23.2404
   420.0000     0.0001    28.8331   142.7820    69.6825    -6.0398  -163.2290  -157.9230
   420.0000     0.0001   102.8220   156.3130   118.0820    42.6662  -181.1770    51.9306
   420.0000     0.0001    38.9637   141.6880    52.6759   -84.0403  -217.7460  -150.0180
   420.0000     0.0001    47.3809   147.5260   109.4350    21.9946  -160.8040    12.5247
   420.0000     0.0001    92.8852   146.7620   118.9120   -21.8834  -151.2490    43.7188
   420.0000     0.0001   105.0950   142.2200   128.8950    19.4309  -157.0330    59.1205
   420.0000     0.0001   126.9460   164.4320   155.9240    92.5555  -159.2360   100.9120
   420.0000     0.0001    98.2113   158.5760   136.5370    49.1288  -162.6610    26.6950
   420.0000     0.0001   168.6860   214.9340   116.4270   151.0360  -146.6850   119.9990
   420.0000     0.0001    41.2355   132.9230    57.4206   -91.3319  -176.8000  -125.2120
   420.0000     0.0001    68.6324   334.0620    54.6636   231.2290   -25.7594    89.3332
   420.0000     0.0001    86.8270   140.9010   129.2050   -23.1614  -145.8800    48.8052
   420.0000     0.0001   -17.9570   212.4390     5.4833    22.7010  -220.2950   -60.0195
   420.0000     0.0001    94.6482   144.3160   123.8710    -9.2180  -179.6520    44.1913
   420.0000     0.0001   -10.9858   237.9070    48.5222    27.0656  -139.6830   -31.5695
   420.0000     0.0001    57.8157   129.3030    67.0372   -55.2059  -189.2690   -79.2120
   420.0000     0.0001    30.3972   147.4090    61.7804     0.9209  -202.9220  -179.2000
   420.0000     0.0001   124.7160   187.5160   158.0390   102.3670  -139.3750   106.5380
   420.0000     0.0001   -19.1090   126.9350    10.6468  -122.7260   -88.1587    85.7115
   420.0000     0.0001   -22.0588   204.1110    -0.7424    26.0469  -236.7560   -65.0184
   420.0000     0.0001   129.3680   140.4690   155.0620    82.6980  -183.3670   112.9920
   420.0000     0.0001    93.4779   158.3670   123.4700    16.0024  -158.8270    -1.8430
   420.0000     0.0001   130.3040   165.5530   134.6350    60.9601  -159.6880   106.3670
   420.0000     0.0001   119.5350   168.8660   153.0470    54.9988  -149.3520    99.7649
   420.0000     0.0001    54.8666   147.3820    92.4831    14.0126  -168.4250   -33.6464
   420.0000     0.0001    51.9595   162.2090    77.6952   -46.6982  -213.1800   -45.3813
   420.0000     0.0001   -18.9380   218.4340    24.6628    -4.0277  -170.0350   -70.5042
