#         t          m          x          y          z         vx         vy         vz
   555.0000     0.0001    78.3378   239.7940    30.1382   143.8620    19.0590   150.6820
   555.0000     0.0001    78.4222    66.9416    77.4130   -51.6096  -285.4670  -137.7030
   555.0000     0.0001    47.0474   286.2260    -3.3624    85.3645    86.0625    92.5299
   555.0000     0.0001    81.7110   160.4250    82.1530   100.8150  -194.7850   146.6700
   555.0000     0.0001    49.5201   249.5080   -80.1656    79.2548   109.1150    48.2827
   555.0000     0.0001    78.5919    -0.3583    85.6068  -104.5180    67.6022  -202.6660
   555.0000     0.0001    91.2431   280.6420    33.3322   115.0140    38.6602   141.7220
   555.0000     0.0001    38.8698   249.7940    18.3697    86.9130    70.2064   107.9630
   555.0000     0.0001   108.8830   214.6420    74.3183   133.4110  -130.6200   169.0150
   555.0000     0.0001    90.1069    68.0577    70.1264   -49.0033  -262.1420  -177.9540
   555.0000     0.0001    89.2593   119.1970    87.0637    77.1125  -357.0860    50.7486
   555.0000     0.0001    60.8457    90.8059    30.3272    59.2022   243.7700    22.5781
   555.0000     0.0001    98.6244   214.7110    74.5297   136.2160  -136.1880   156.6830
   555.0000     0.0001    76.0023   215.6390    55.8309   124.0090  -112.6160   161.2400
   555.0000     0.0001    34.0707   220.3990    11.7099    54.0825   104.5200   125.6940
   555.0000     0.0001   203.5350   127.9440    85.8189   125.3180    10.1775    30.1133
   555.0000     0.0001   105.3910   221.2330    78.3631   124.7460  -107.4060   188.2540
   555.0000     0.0001   134.1580   126.0640    72.9596   312.9730   143.6560    18.1263
   555.0000     0.0001    62.5156    44.1914    37.9561   -95.4833   -20.5795  -144.0310
   555.0000     0.0001    80.6214   165.0270    80.7355    84.4480  -181.8050   156.6080
   555.0000     0.0001    85.9234    47.9439    50.7460    14.4368  -203.5530  -126.3320
   555.0000     0.0001    33.9737   189.2910     7.3265    91.1535   175.0810    89.2679
   555.0000     0.0001    51.6800    32.7321    34.6095   -66.1504   220.4110  -170.4650
   555.0000     0.0001    93.0877   162.8530    74.5713    34.6049  -219.3300   138.1000
   555.0000     0.0001    39.3114   145.0330   -38.1053   106.9260   194.2930    15.4129
   555.0000     0.0001   117.1500   194.2340    81.4345    89.7014  -170.4840   154.6590
   555.0000     0.0001    -0.2223   311.3890   -82.4667    40.7375   129.4130    20.1030
   555.0000     0.0001    30.2297   295.0500   -37.8144    76.1447   104.3260    67.9232
   555.0000     0.0001    69.3843    45.3089    25.2379   -36.2697   -18.8084  -117.0110
   555.0000     0.0001    61.1365    90.6973    16.1987    27.3967   182.8410     4.2469
   555.0000     0.0001    37.3674   106.7370    -1.3724    77.5296   283.0510   -43.0555
   555.0000     0.0001   107.8590    75.0522    89.7055   -43.0143  -310.9810     7.6958
   555.0000     0.0001    18.3609   212.6450    26.7018    67.3405   105.1010   127.0150
   555.0000     0.0001    10.9247   309.7390     6.3356    52.3703    86.5296    90.5892
   555.0000     0.0001    84.7746    47.0956    54.2833   -75.1068  -176.1150  -172.2380
   555.0000     0.0001    79.9243   160.6980    86.3093    78.2744  -215.9730    93.2777
   555.0000     0.0001    84.0707    44.8187    47.8475   -61.5307  -167.4820  -161.7000
   555.0000     0.0001    95.2815   260.7010    45.7990   102.4710   -27.8295   137.5270
   555.0000     0.0001    53.1375    98.0522    21.9556    84.6569   184.6700    16.0583
   555.0000     0.0001   102.3120    74.1342    91.4065   -34.5526  -285.7240   -45.2546
   555.0000     0.0001    84.8667   162.7640    74.2902   111.3670  -194.4880   128.6880
   555.0000     0.0001    70.3491   295.3390    14.4036    96.7445    75.4668   118.2660
   555.0000     0.0001    93.2261   279.2790    51.6189   106.8130    13.0041   143.2890
   555.0000     0.0001    35.3861   182.2250     5.3635    65.8787   188.6280   107.1990
   555.0000     0.0001    51.4277   282.0560   -19.4275    61.3709    45.4370    93.6349
   555.0000     0.0001    38.0084    74.2642     8.1718     6.6281   270.0050  -134.9840
   555.0000     0.0001   106.6020   223.4160    69.8450   147.2750  -103.8130   153.3850
   555.0000     0.0001    80.5209    47.0594    35.2587   -31.2714   -43.8024  -149.0910
   555.0000     0.0001    84.2950    54.4577    62.4279   -38.1650  -156.9230  -193.4750
   555.0000     0.0001     8.2560   301.0190  -123.4610    37.1501   132.0080    -9.2832
   555.0000     0.0001    61.6268    75.0352    23.4452     9.3098   167.5270   -58.6070
   555.0000     0.0001   333.8560   163.7020   227.4480    33.2981  -143.6160    39.1330
   555.0000     0.0001    38.4465    92.6489    -1.7422   -74.0145  -207.7270   -90.8356
   555.0000     0.0001    49.4188    82.2320    29.2550   -14.1353   182.6830   -54.7292
   555.0000     0.0001    93.7019   201.1920    65.6860   109.2050  -151.9660   104.6060
   555.0000     0.0001    94.5094    36.4036    33.0608   -20.7708  -180.0590  -127.1160
   555.0000     0.0001    96.4598   198.3520    58.6188    57.7569  -165.3060   177.4010
   555.0000     0.0001   309.4800   188.4210   133.4650    73.2372  -176.5200     9.6913
   555.0000     0.0001    98.6755   209.1980    65.5550   135.1800  -149.4010   168.3780
   555.0000     0.0001    62.8976   315.4530   -18.8717    71.6268   105.9580    83.0010
   555.0000     0.0001    61.8161   112.8150    61.0204   419.4810  -167.3040   220.9810
   555.0000     0.0001    64.0392   263.7400   -25.7775   104.5690    81.2256    95.0718
