#         t          m          x          y          z         vx         vy         vz
   605.0000     0.0001    95.8834     7.7263    44.3693  -111.1600   -61.2691  -226.3940
   605.0000     0.0001   142.6520    80.7010   152.7950     9.0249  -297.1370   -17.8759
   605.0000     0.0001    88.8006     6.5849    55.5363   -26.4982   -29.5265  -168.8030
   605.0000     0.0001    90.2822   -12.1418    77.0113  -131.1880  -165.6250  -142.4850
   605.0000     0.0001    75.5066     6.4706    39.1401  -150.8290   -19.9482  -162.7710
   605.0000     0.0001    98.2895   274.0980   107.8900    86.7355   -98.4072   121.6330
   605.0000     0.0001    94.4642    46.6292    57.9330   -47.5714   118.9290   -59.1677
   605.0000     0.0001   141.7950    85.5433   129.2170    -7.8101  -341.3560    -6.2716
   605.0000     0.0001    59.9477   288.3030    -0.0292   101.3730     8.6919   111.0940
   605.0000     0.0001   131.6950    87.8795   126.7230    21.5788  -190.8810    55.9727
   605.0000     0.0001    74.8534   184.1970    14.2953   133.9800   185.6530    90.6880
   605.0000     0.0001    70.7088    64.2846    24.0328     8.9506   124.3880   -37.3673
   605.0000     0.0001    88.9555    48.2323     9.8137   -31.0308   120.8010     7.1730
   605.0000     0.0001    64.6546    51.5886    22.6610    68.6612   125.5930    47.5452
   605.0000     0.0001   139.3350    76.3041   121.1000    68.4224  -162.8380   -28.6391
   605.0000     0.0001   111.5210    -1.8299   103.8270  -112.4280  -210.6560  -119.8810
   605.0000     0.0001   160.3430   273.2760    84.1911    88.3931   -84.8608   133.8500
   605.0000     0.0001    25.5340   339.0740   -28.1465    73.2852    40.4964    77.6790
   605.0000     0.0001    76.7584    39.5147    35.5044   -59.7296    34.0966  -114.1130
   605.0000     0.0001    95.3027    -7.9129    90.5031   -86.4651  -186.8680  -162.9500
   605.0000     0.0001    88.0798   -51.3558    94.6151   -87.5416   109.7670  -155.2970
   605.0000     0.0001    71.4568     5.9800     5.3817    91.3804   -10.3929   122.8110
   605.0000     0.0001    96.3383    34.3210    50.6759   -63.2623    27.8970  -106.1450
   605.0000     0.0001   115.0120   248.6050    48.7831   127.2860   -53.3352   143.8320
   605.0000     0.0001    85.0615    58.0563    25.7772   -66.5397    85.0505   -19.7026
   605.0000     0.0001   117.2310    44.0408    99.9631  -162.5190  -290.4200  -100.9780
   605.0000     0.0001    74.1278     3.4966    36.8348  -123.4160   -36.0256  -219.8500
   605.0000     0.0001    80.2281    56.1861    50.4499   -72.5496   132.3090   -93.6820
   605.0000     0.0001    15.3873   345.3620   -19.9849    61.7718    42.7893    77.2736
   605.0000     0.0001    82.0088    50.7055    17.8190    12.5511    86.4350   -35.2883
   605.0000     0.0001   125.8200   243.2090    65.0939   111.2290    14.7705   132.0170
   605.0000     0.0001    81.7986    -8.4384    70.0484  -100.4110  -104.6140  -153.4370
   605.0000     0.0001    71.3079    77.2443    44.3649   158.2060   224.7350    89.5660
   605.0000     0.0001   126.2960   -48.1668    85.1885    57.0183   -50.1918   -42.8570
   605.0000     0.0001    77.9707    57.4875    10.8996    44.1060   136.2370   123.8480
   605.0000     0.0001   113.2510   108.3250    85.6840   251.0450    -4.2571   334.2670
   605.0000     0.0001    87.1943    23.3658    61.4284   -78.0352    14.6312  -109.0630
   605.0000     0.0001    83.6660    19.7296    62.8391  -140.0310   -97.1944  -226.8430
   605.0000     0.0001   107.6420   209.9250   121.0760   112.4020  -147.9180   113.0270
   605.0000     0.0001   128.5240    82.2017   114.4480   148.0080  -232.7530   157.3010
   605.0000     0.0001   126.0070   154.2610   115.1500    81.6938  -291.6770   107.7390
   605.0000     0.0001    82.1750    35.8981    48.8350    27.6100    39.0304  -122.8250
   605.0000     0.0001    81.8657    -5.2054    28.1598   106.3880   -26.9312   155.6210
   605.0000     0.0001   129.7910    81.1000   122.3000   130.4300  -204.8180   106.5110
   605.0000     0.0001   151.1280   -43.7026    49.6214   -31.3557    16.6672     3.2000
   605.0000     0.0001   165.1560   223.4810   161.8850    68.3409  -147.2720   120.1800
   605.0000     0.0001    78.5146    -0.3188    40.6047  -127.1310   -56.1724  -203.0570
   605.0000     0.0001    81.9930   168.8440     6.1314   180.8340   182.4390    75.8080
   605.0000     0.0001   156.3240   183.1300   122.9290    52.8824  -225.8260   103.8560
   605.0000     0.0001    76.4689    -4.8241    42.4626  -132.1510  -108.2020  -212.4090
   605.0000     0.0001    88.9890    39.9132    44.3884   -14.6896    47.2600   -76.3057
   605.0000     0.0001    90.4350    58.1722    33.6977   -36.6902   111.3000   -26.9213
   605.0000     0.0001   -12.8679    95.1765    36.3389    41.2010   -59.3837    33.5119
   605.0000     0.0001    58.7769    -2.1621    20.4026   103.7850   -52.3092   128.8580
   605.0000     0.0001    81.1147    59.8902    21.2829     0.9873   108.9750   -18.3444
   605.0000     0.0001   146.1650   215.0130    86.5546    88.1373  -117.9300   149.3220
   605.0000     0.0001    65.8334    43.3762    25.0563    54.2925   120.7050    29.1819
   605.0000     0.0001   151.8440    77.4836   138.3170    13.4717  -306.0730   -47.9454
   605.0000     0.0001   122.0790   104.5380   108.6810   182.7770  -218.6200   181.8700
   605.0000     0.0001    79.5231    54.7752    56.9019     2.2964   138.8070   -90.1665
   605.0000     0.0001    79.6994    46.5795     5.5223    16.8596    87.9729    31.6694
   605.0000     0.0001   151.0970    30.5489   140.1750   -41.9242  -264.6180   -55.8321
   605.0000     0.0001   145.7330   262.4700    42.1255    74.1256   -57.0542   142.5120
   605.0000     0.0001    58.3757    64.1158    28.4553   105.3990   154.4360   108.0810
   605.0000     0.0001   148.8210   263.4260   119.3150    93.7350  -107.8680   117.0220
   605.0000     0.0001    97.8512    43.7141     2.7361     8.0079    69.7961     3.8889
   605.0000     0.0001   149.2340   175.5750   123.3600    69.4714  -243.6370    89.9045
   605.0000     0.0001   152.3350    48.1479   143.3160   -24.5206  -275.6150   -58.8241
   605.0000     0.0001   152.0740   207.7280   129.8290    93.8504  -179.2620   113.9020
   605.0000     0.0001    97.1435    27.9638    52.1987    -2.5536    -1.3767  -105.3730
   605.0000     0.0001    65.1195    65.8820    26.7139    94.1620   145.8850    79.0673
   605.0000     0.0001    74.8827   258.0720    74.8457   109.8370   -89.5504   131.8060
   605.0000     0.0001    58.9202   353.6260    24.3660    54.8669    15.5858    99.9308
   605.0000     0.0001    84.7643   -15.0766    64.2322   -43.1069  -128.2540  -192.1100
   605.0000     0.0001   103.5890    -4.2987    55.8820   -56.9484   -70.5821  -172.0310
   605.0000     0.0001   104.3310   114.8620    92.9276   266.9040   -22.4068   275.4090
   605.0000     0.0001    79.0445    42.4189    40.7181     4.7992   101.5490   -65.5207
