#         t          m          x          y          z         vx         vy         vz
   585.0000     0.0001    93.1462    56.5464    71.6984   -49.3069  -128.5690  -214.7560
   585.0000     0.0001   200.6460   -72.4654   122.2430  -132.9430   -54.6399   -44.7635
   585.0000     0.0001   110.3320    50.1103   103.2870  -105.1470  -391.7790   -89.4522
   585.0000     0.0001    49.0194    67.6773    18.2955    -6.1205   296.6450  -100.7110
   585.0000     0.0001    87.2978   293.2500    45.5164   105.7790   -20.8891   119.4430
   585.0000     0.0001    93.0722   124.0200    65.0092   213.3740    92.5542   254.9760
   585.0000     0.0001   117.8470    54.3394   116.4310   -71.0112  -304.7530   -59.3145
   585.0000     0.0001   100.2350    53.8174   102.9620   -73.0055  -275.3580  -134.0870
   585.0000     0.0001    91.0838   161.9820    59.2120   -29.0712   -45.4879   -99.6667
   585.0000     0.0001    84.4498    34.6331    48.1237   -36.4908   -73.8270  -183.9640
   585.0000     0.0001   158.1610   219.0430   150.7600    82.2027  -130.7590   137.0820
   585.0000     0.0001   113.7850    56.8959   100.6790   -34.6177  -232.8920  -152.8310
   585.0000     0.0001   106.1060   268.5430    57.0984   106.6380   -43.9054   144.4040
   585.0000     0.0001    49.7625    86.5950    12.8455    79.5373   118.3600    90.2777
   585.0000     0.0001    87.8351   -21.2084    48.2392   -37.4219   -34.3811   -61.5136
   585.0000     0.0001   100.1250    39.3874    48.1539   -42.1114   -45.8547  -218.6830
   585.0000     0.0001   119.5370   178.0190    79.7464   198.9250   -67.2511   109.2940
   585.0000     0.0001    51.5195   229.9240    62.8462   103.0650   -28.9864   131.1080
   585.0000     0.0001    99.8721    62.5415    82.9727   -71.2626  -218.3610  -208.2290
   585.0000     0.0001   173.2080    29.6383    55.7159   -88.3585    43.0239    15.3824
   585.0000     0.0001   102.6590   214.9440    12.1559   134.6220    91.2270   131.9970
   585.0000     0.0001   100.8760    63.5235    73.4527   -73.6232  -140.1780  -217.7020
   585.0000     0.0001   108.9250    50.9714   101.6210   -22.2546  -305.9100  -198.7170
   585.0000     0.0001    85.3729    44.0133    54.5423   -66.2038   -63.8714  -199.2470
   585.0000     0.0001   117.0120   108.3580   102.0290   132.1040  -162.2230   187.9030
   585.0000     0.0001    43.6111    93.9670     2.3796    50.1911   283.0910   -36.6675
   585.0000     0.0001   119.3840   108.5710   103.9540   130.3610  -161.0450   163.7390
   585.0000     0.0001    58.4162    71.6130    17.5784    51.8232   138.8170    90.2711
   585.0000     0.0001   103.3240    46.6898    98.6979   -88.1041  -280.1370  -136.5370
   585.0000     0.0001    82.4164   201.1320     9.4501   133.4390   156.8940    91.5116
   585.0000     0.0001    62.7434   325.5860    23.7243    86.8055    20.5806   100.4000
   585.0000     0.0001    95.3841    42.7407    79.7296   -47.8104  -141.0460  -196.8350
   585.0000     0.0001    69.2084    41.7358    -0.0114   -20.4236    87.0445    13.2967
   585.0000     0.0001   107.6390    59.5672    85.4676  -126.6580  -269.6070  -186.5390
   585.0000     0.0001   106.8280    64.3998    87.8729   -22.9940  -189.7930  -150.3470
   585.0000     0.0001    66.9232    80.5888    32.6913   104.0010   228.9700    23.3557
   585.0000     0.0001    61.1984   -31.8005    62.0205  -130.7780   114.1420  -118.9270
   585.0000     0.0001   123.3230    47.6534    36.1507  -147.0690   123.1120   113.1700
   585.0000     0.0001    90.5190    35.8547    82.8061  -130.0020  -149.0330  -120.5180
   585.0000     0.0001   119.9270   263.1740   122.8510    82.6260   -66.7213   155.2970
   585.0000     0.0001    74.8939    74.7201    25.5215    -9.1808   204.9570    82.4702
   585.0000     0.0001   113.0930    47.5317   103.5010   -98.5428  -319.3040  -127.9130
   585.0000     0.0001    91.5140   330.7310    68.7072    84.4748    12.2509   124.6230
   585.0000     0.0001    90.5746    48.6635    59.7927   -98.0869  -107.8080  -193.2640
   585.0000     0.0001   101.5200    52.6779    87.4522   -42.6538  -191.5900  -111.5980
   585.0000     0.0001   134.2630    70.4270   114.4570   -27.9839  -343.6250   -43.9876
   585.0000     0.0001    69.4119   154.6440   -20.0351   126.4510   204.8630    50.4853
   585.0000     0.0001   121.1750   -71.9336   119.4220   -98.8240    35.6778  -123.5830
   585.0000     0.0001    99.9698    53.6323    85.7925  -110.3670  -239.3850  -113.9170
   585.0000     0.0001    85.3521    53.3677    58.6716  -107.4200   -92.7514  -186.9790
   585.0000     0.0001   110.9820    45.6158    98.0867    27.7436  -311.1670  -146.4720
   585.0000     0.0001   107.1880    56.9362   104.7150   -20.3463  -286.0530  -154.0520
   585.0000     0.0001   143.9840   153.2900   133.4930    76.6497  -140.8420   120.3080
   585.0000     0.0001    70.4768    39.0403    13.6386   -17.6420    57.3460   -78.0989
   585.0000     0.0001   108.2720    56.9589   101.2220   -18.7964  -273.3880  -156.7330
   585.0000     0.0001   117.7300    55.2795    97.2027   -61.8180  -319.8180  -179.7680
   585.0000     0.0001   106.5030    65.2023   120.7040     4.9726  -360.0460   -82.3352
   585.0000     0.0001   124.5970   256.4040    91.1541   105.4240   -86.3418   142.7950
   585.0000     0.0001    42.7099   367.2610    -2.1530    66.9248    72.9103    76.4078
   585.0000     0.0001    -0.4518   151.9970    19.2893    -7.5741    10.5033   -36.3791
   585.0000     0.0001   108.1770   114.6580    87.8865   149.0500  -142.0630   286.6510
   585.0000     0.0001   102.0280    49.7991    84.6626   -92.1015  -267.9590  -213.5180
   585.0000     0.0001    68.4993   198.0600     8.6456   130.1000   153.9660   102.2480
   585.0000     0.0001    73.6843    38.7017    25.9650    22.9931   121.5600     1.3102
   585.0000     0.0001    -4.0813   346.4360   -42.7877    39.1717    77.0646    62.5725
   585.0000     0.0001    55.3626   275.6960     8.5524    92.6067    -8.8221   123.7290
   585.0000     0.0001   107.0920    58.7796   101.7360   -25.1015  -256.1930  -159.1680
   585.0000     0.0001   114.8850    60.2934    97.2975  -103.8220  -224.6000  -179.6070
   585.0000     0.0001    97.3545    59.6939    80.9977   -43.6908  -135.9660  -199.2290
   585.0000     0.0001   172.3520   -84.3610   167.2890   -91.8614   -15.6129   -92.8742
   585.0000     0.0001   137.1870   236.5070    68.5472   108.8690    -4.4727   138.4760
   585.0000     0.0001   110.2440   293.4270    37.4639   100.7140   -10.8460   129.3680
   585.0000     0.0001   112.3840    48.3018    99.9071  -119.3650  -246.4260   -83.8082
   585.0000     0.0001   107.7730    60.8785    99.8285   -44.1259  -242.4390  -161.8350
   585.0000     0.0001   114.5790    53.4150    88.8318  -126.4290  -297.1000  -171.5400
   585.0000     0.0001    90.2112    88.3416    68.9841   -86.1996    99.4396   193.3910
   585.0000     0.0001   102.3160    46.2623    90.0134   -55.6735  -257.4170  -119.6210
   585.0000     0.0001    99.1565    48.0099    92.5432   -60.0145  -205.9500   -99.3844
   585.0000     0.0001   107.6390    59.5672    85.4676  -126.6580  -269.6070  -186.5390
   585.0000     0.0001   117.4480    45.7749   100.3460   -67.5411  -361.7730  -151.4250
   585.0000     0.0001   145.1860   116.1170   130.1740    65.4944  -310.1190    60.3107
   585.0000     0.0001    98.2987    39.7687    81.5168  -102.6150  -144.8770  -141.0020
