#         t          m          x          y          z         vx         vy         vz
   435.0000     0.0001    97.2160   169.0620   150.1230     9.9271  -148.4950    33.4376
   435.0000     0.0001    15.6095   108.1670    49.9685   -79.0649  -105.9090  -246.6330
   435.0000     0.0001   145.2320   127.3270   172.9610    43.7571  -159.0420    77.7645
   435.0000     0.0001    17.0661   212.3370    24.1264    32.6825  -271.4850   -31.8171
   435.0000     0.0001     5.1939   137.4040    -0.3233   241.9580  -440.8890    78.7598
   435.0000     0.0001   116.9870   113.0450   184.1150    26.1305  -152.6000    63.2257
   435.0000     0.0001   121.6840   107.4520   147.8130    -0.4832  -168.0430    39.1140
   435.0000     0.0001   126.1120   185.6350   180.2320    48.0168  -111.2920    87.8094
   435.0000     0.0001    61.2696   102.0090    93.8428   -62.6218  -147.8660   -86.7750
   435.0000     0.0001   117.2570   116.2710   171.9830     6.0732  -187.6080    82.3236
   435.0000     0.0001    95.2610   123.5810   122.0440   -29.6131  -159.1750   -58.5849
   435.0000     0.0001   207.6340   171.5060   113.0410   157.0070  -165.6740    83.4693
   435.0000     0.0001   166.1980   141.8560   162.2420    69.6829  -156.0780    82.2719
   435.0000     0.0001    16.9980    98.7123     5.7430   233.1510  -241.9950   229.9020
   435.0000     0.0001     5.2165    83.7008    14.0750    23.6667  -140.5780   212.7770
   435.0000     0.0001    52.7089   114.5100    74.6016   -39.0769  -128.6960  -139.0060
   435.0000     0.0001   114.8080   140.4880   160.7720    13.9145  -179.7020    47.3340
   435.0000     0.0001    47.4319   110.4610    82.8493   -75.1744  -143.2440  -102.6690
   435.0000     0.0001    79.3467   127.5750   122.3000    -6.3947  -157.2940   -75.9599
   435.0000     0.0001   119.9740   107.0900   182.1820    27.1400  -157.1810    66.2346
   435.0000     0.0001    37.4139   111.7750    63.9070   -27.3309  -123.9710  -208.0340
   435.0000     0.0001    81.9991   128.1370   123.2450   -59.2482  -158.3270   -67.0483
   435.0000     0.0001    99.4488   126.8510   139.4240    31.0871  -168.5340   -38.7130
   435.0000     0.0001   190.5240   234.3470    90.7726   184.7160  -133.8940    73.9148
   435.0000     0.0001    89.9962   134.3410   136.4570    39.3431  -176.2820   -35.2382
   435.0000     0.0001     3.6954   175.5490    19.2094   107.9050  -361.9280   -81.3341
   435.0000     0.0001   193.1100   169.3630   111.8290   106.1600  -172.9750    81.5302
   435.0000     0.0001   204.4080   189.5360   122.5080   143.9080  -152.9250   100.0670
   435.0000     0.0001   111.1900   122.1820   134.5450     2.3327  -151.2760   -20.6754
   435.0000     0.0001    10.9026   103.9690     0.2368   170.4920  -301.7290   213.7100
   435.0000     0.0001    95.1253   122.9940   128.6740   -30.4235  -144.7840   -43.1476
   435.0000     0.0001   -15.3166   128.2870   -31.3320  -139.5750   125.0960  -211.7370
   435.0000     0.0001    -3.6255   184.0320    43.4431   103.0840  -266.2100  -126.4940
   435.0000     0.0001    86.3648    94.7512   162.3730     0.9658  -170.0460    15.3749
   435.0000     0.0001    -7.9639   162.9390    21.4140   176.8490  -330.1980  -128.5200
   435.0000     0.0001    96.6611   119.1910   132.5070   -12.5061  -144.1680   -43.5462
   435.0000     0.0001    87.0263   117.9040   114.6690   -65.0245  -168.6790   -72.5575
   435.0000     0.0001    71.1326   144.8180   132.2060    24.6365  -179.9260   -41.9882
   435.0000     0.0001   174.2960   132.8680   169.7110    82.8720  -169.7620   104.3070
