#         t          m          x          y          z         vx         vy         vz
   650.0000     0.0001   195.2880   182.8940   155.6520    34.0838  -169.9980   107.0040
   650.0000     0.0001    85.3728    63.8105    35.6528   154.7010   133.8530   155.2380
   650.0000     0.0001   151.2390    18.0609   108.4260   -81.2868    38.4006  -133.4240
   650.0000     0.0001   111.1590    49.0232    71.3534   -98.6149   268.5740   -74.0040
   650.0000     0.0001   110.9680    92.1137    52.2715   168.0840   111.1290   191.0120
   650.0000     0.0001    74.1383   -16.0864    28.2448   -85.4360    58.9457  -117.9690
   650.0000     0.0001   159.0090   276.9300   156.0860    58.3038  -133.6680   108.5540
   650.0000     0.0001   161.1680    61.7684   148.3130   135.4360  -181.8510   158.3490
   650.0000     0.0001   153.9620  -116.9220   115.9180  -138.2850    74.5401   -65.3903
   650.0000     0.0001   146.3510    68.4313   131.1830   197.3420  -245.2260   149.3450
   650.0000     0.0001   158.5550    17.1216   125.0960   -68.8150   -10.9677  -106.3570
   650.0000     0.0001    70.3110     2.3025   -11.9756    31.3466   105.7800   -27.1907
   650.0000     0.0001   110.6790   108.1910    86.8754    66.9261   168.0850   144.8880
   650.0000     0.0001   147.6630    24.9015   120.0710    21.9476  -134.6280   -51.0672
   650.0000     0.0001    96.7196   115.0860    93.7088    71.8324    54.7621   130.9340
   650.0000     0.0001   129.4220   254.7110    92.1216   117.4550    45.0986   134.9110
   650.0000     0.0001   118.8740   257.1590    77.0900   109.6260    40.5936   125.1940
   650.0000     0.0001   125.4190    40.4872    69.7823   164.2470   137.2560   345.0720
   650.0000     0.0001   168.4660    53.6339   151.1310   128.1620  -121.4820    76.8490
   650.0000     0.0001   168.6340    92.3948   163.7950   -74.1773  -285.7500     4.0462
   650.0000     0.0001    60.9424    -1.7502     3.3663   -39.8348    75.8633   -82.7103
   650.0000     0.0001   137.4510    34.8779   118.0160   -39.1041  -102.9060  -130.3080
   650.0000     0.0001   135.9160    84.4169   119.7310   159.1550  -231.8040   227.7810
   650.0000     0.0001    52.2241  -116.0070   -41.3124   -42.1652   -65.7544  -116.7110
   650.0000     0.0001   183.0510   145.4800   142.9530   -68.7286  -144.7290   -50.7229
   650.0000     0.0001    68.0796   -36.4921   -29.6823   -41.0686    44.3478   -76.9802
   650.0000     0.0001   110.3360   165.3280    27.4206   125.5820   177.7780   110.9910
   650.0000     0.0001   101.2970    82.5533    61.4146   117.1320    86.4570   243.0510
   650.0000     0.0001   161.3300   103.3930   131.6360   180.8560   -57.4755   248.5220
   650.0000     0.0001   150.2570   209.6280    40.7111   151.5510   107.3660   142.2370
   650.0000     0.0001   185.2300    12.3484   136.2180    17.1836   -95.0764   -29.7182
   650.0000     0.0001   103.7580    84.5635    46.4176   138.4270   116.2820   171.4060
   650.0000     0.0001   133.2830    71.1221   128.9410    58.2727  -200.5350   235.1380
   650.0000     0.0001   151.3350    17.7446   142.7600  -115.1790  -238.5460  -144.7110
   650.0000     0.0001   148.6160    45.1156   135.3780    39.0574  -184.7920    50.5656
   650.0000     0.0001    97.2091   -24.0271    34.9769   -72.6411    12.9934  -147.6360
   650.0000     0.0001    80.6357    37.3978   -19.7362   121.3770   -35.3585   130.3090
   650.0000     0.0001    88.3137   111.9750    17.6432   120.3550   271.7360    -1.2567
   650.0000     0.0001    67.2240    31.4688   -59.7325     4.3478    81.1975   -47.5205
   650.0000     0.0001   142.9460    74.9689   116.4820   173.3990  -297.9290   166.3400
   650.0000     0.0001    34.0353     6.7561   -62.7162   -19.2946    56.6176   -86.4259
   650.0000     0.0001   173.2080    63.0077   163.1880   -49.1095  -299.4570   -68.5024
   650.0000     0.0001   142.4080    63.2559   127.8260    62.5764  -231.2810   218.0830
   650.0000     0.0001   131.5880   -13.9198    91.1656  -137.5620   -94.5184  -198.1000
   650.0000     0.0001    73.7538    80.2048    35.6666   112.4400   151.6960   181.8920
   650.0000     0.0001   121.6230   161.7590    58.3673   -29.2666    -6.2268   -86.7152
   650.0000     0.0001   155.4160    90.2342   118.6220   147.4030  -228.3310   217.1880
