#         t          m          x          y          z         vx         vy         vz
   530.0000     0.0001    86.9823    91.2195    64.9317   100.5320  -385.6170  -118.6040
   530.0000     0.0001   189.2840   -32.3333   235.2100   -26.7538   -85.3109   -44.4732
   530.0000     0.0001    26.4156   245.0190     0.8753    99.6649    98.0779   113.8840
   530.0000     0.0001    50.9179   221.7740     1.4341   123.6710    34.2695   163.2840
   530.0000     0.0001   278.6770   228.6460   125.7300   106.1010  -163.8700    23.5010
   530.0000     0.0001    79.2928   102.0640    77.3912   -59.4219  -348.1730    15.5848
   530.0000     0.0001    64.8749   174.4940    37.0838   133.9280   -61.1434   200.3750
   530.0000     0.0001    41.1683   247.8380    -4.5878   111.9330    78.5219    99.4131
   530.0000     0.0001    19.1355   163.1390   -57.6379    91.2277   171.5790   -24.0469
   530.0000     0.0001    13.4207    69.6783    -7.8141     7.6256   211.3670  -129.6120
   530.0000     0.0001    24.9836   113.5130    44.4706    97.9492   -52.9989   -31.6226
   530.0000     0.0001    43.9259   215.7710   -39.1482   105.1740   156.8750    53.3860
   530.0000     0.0001    34.1910   166.6070   -14.5442     8.4990   218.3750    45.8002
   530.0000     0.0001    56.0037   176.2920    12.3626   108.5990   -46.4051   154.6170
   530.0000     0.0001    74.3877   118.9470    68.3648   129.8110  -385.6280   127.0280
   530.0000     0.0001    77.3784    84.4910    68.2363    23.3971  -301.4430  -146.2840
   530.0000     0.0001    41.9930   254.1600    -7.5270    62.7975   153.8300   119.8660
   530.0000     0.0001     8.2329   242.7980  -110.0810    42.4598   160.1200   -40.0830
   530.0000     0.0001    71.0600   -14.0928    84.5216   -96.1878    50.6109  -151.8590
   530.0000     0.0001    38.3313    47.0025    33.6445   -76.0963   194.6590  -196.3740
   530.0000     0.0001    18.4146   245.4980    -5.4606    86.9101    94.6185    99.7010
   530.0000     0.0001    65.5846    10.3289    78.2056  -100.3030    82.5057  -183.1160
   530.0000     0.0001   -27.7195   242.6290   -88.5920    -6.4999   166.0750   -21.1532
   530.0000     0.0001    46.7350   243.8300   -14.4037   117.0370    99.4079   110.1480
   530.0000     0.0001   195.2790   -34.1640   213.0770   -45.9767   -97.2190   -36.6530
   530.0000     0.0001    28.9075   224.1810   -14.8921    81.4938    72.0703   122.8820
   530.0000     0.0001    44.8647   264.2530   -69.4150    47.7976   165.6760    26.8973
   530.0000     0.0001    63.8514   176.8700    54.0368   218.9810   -99.6575   140.2110
   530.0000     0.0001   174.6850   -31.4323   187.6330   -63.0929   -83.4340   -55.0994
   530.0000     0.0001    78.6440    89.6133    70.9656    42.8014  -347.2560   -12.2095
   530.0000     0.0001    71.9567   155.9180    64.5721    92.4055  -211.9450   166.4160
   530.0000     0.0001    17.1115   171.1250    -6.8449    28.1098   216.2220    55.8267
   530.0000     0.0001   135.3430    50.9865    28.3769   103.3840  -102.0100   -45.5474
   530.0000     0.0001    15.0957   240.0130   -31.2398    79.7245   122.8600    73.2993
   530.0000     0.0001    21.5928   247.1440   -27.2789    87.1681   129.2430    74.0909
   530.0000     0.0001    58.9207   235.4530   -13.7573   116.6650    48.1326    82.2040
   530.0000     0.0001     0.3204   269.6050   -54.7960    11.9670   176.9660    30.9947
   530.0000     0.0001    34.5700   265.8110   -21.3453    75.6659   166.7520    86.7326
   530.0000     0.0001    -0.4717   235.3320   -68.5248    47.7345   160.8590    14.3876
   530.0000     0.0001    53.9003   236.5280   -34.7322    95.9567   137.5040    85.2476
   530.0000     0.0001    62.8284    56.6745   -31.5919    17.5891    49.7667   183.5340
   530.0000     0.0001    96.2440   155.9620    76.8646    89.9170  -215.2700   119.6980
   530.0000     0.0001     8.8302   261.3200   -45.3590    52.8371   162.8870    44.0702
   530.0000     0.0001    28.1560   158.0660    26.0026   188.7500  -126.6120   208.1700
   530.0000     0.0001   167.8810   -44.8208   211.8610   -37.7963   -69.8537   -59.7556
   530.0000     0.0001    59.2685   173.0560    46.7814    97.9608  -147.0310   139.2870
   530.0000     0.0001    71.0118   243.3710   -15.6414   128.7010    84.4344   103.5960
   530.0000     0.0001    63.9397   210.2870   -34.2245    97.0757   156.9310    48.2380
   530.0000     0.0001   267.6660    15.6782   153.9660   -41.9001  -136.3990    -0.0451
   530.0000     0.0001    58.4683   183.1140     8.2273   112.1160   -76.3039   100.6550
   530.0000     0.0001   130.0440   -32.8781   196.0550   -36.2672   -56.7849   -96.0757
   530.0000     0.0001    49.4164    39.5828    40.8806   -58.0281   175.3470  -219.9370
   530.0000     0.0001    60.5100   232.5010     9.3222   133.1910    54.9998   175.4520
   530.0000     0.0001    54.9250   159.9350    39.8536   239.9040  -188.0250   201.6960
   530.0000     0.0001    41.5568    47.5883    37.1642   -53.6217   194.4630  -217.9910
   530.0000     0.0001     1.6293   236.5880   -63.5851    41.8307   166.7880    21.4455
   530.0000     0.0001    63.0858   188.7260    42.7523    59.8015   -62.5797   161.9300
   530.0000     0.0001    -7.6309   260.8370   -48.5082    11.8658   150.5650    42.7226
   530.0000     0.0001    78.9120   102.7710    76.2361   -53.8955  -368.1820   -61.3582
   530.0000     0.0001   -37.8268   183.3370   -98.0864   -25.4622   137.7070   -20.9146
   530.0000     0.0001    96.5788   -31.0240   132.1850   -85.3511   -21.6859  -126.2580
   530.0000     0.0001    96.0013   124.2080    89.9921  -210.1050   108.1850  -139.6940
   530.0000     0.0001   124.0290   109.7600   107.7560  -125.7430   124.6360   -81.6015
   530.0000     0.0001    -6.6094   228.5870   -66.2026    47.4371   159.4250     3.2550
   530.0000     0.0001    72.4677   121.5790    65.8690  -328.9970    -5.5998  -246.9360
   530.0000     0.0001    67.6411   -18.5460    97.9010   -87.6036    31.1454  -152.9900
   530.0000     0.0001    55.3808   173.7200    63.5486   125.8500  -123.6930   156.4030
   530.0000     0.0001    29.1485    63.2558     3.9199    -4.4332   212.7910  -180.8960
   530.0000     0.0001    64.4788   239.3260   -18.0980   109.5890    90.5775   118.5340
   530.0000     0.0001    83.9458    84.5145    76.0921   -70.8797  -286.2740    -0.5921
   530.0000     0.0001    70.1066   245.7000    17.2437   120.5940    60.4825   128.4300
   530.0000     0.0001    67.7387   154.2430    48.5924    88.4542  -207.3560   189.4450
   530.0000     0.0001    14.4002   236.3310   -22.8626    57.1360    81.3923    93.3610
   530.0000     0.0001    50.1270   237.8100     9.1516   133.3940   102.1530   152.5110
   530.0000     0.0001    46.5845   236.9250     8.4144   141.6530    63.3335   130.8060
   530.0000     0.0001    25.8653    89.8293    11.3772   -21.3794  -187.7010  -139.5200
   530.0000     0.0001    10.8706   240.0250     1.7809    57.7025    73.6995   107.0290
   530.0000     0.0001    42.5326   209.8270     1.4756   135.6830    37.5306   153.3050
   530.0000     0.0001    85.2284   112.9290    65.1581    20.8384  -401.6670   125.0060
   530.0000     0.0001     9.9640   267.8390   -23.7416    25.8602   160.6480    75.6894
   530.0000     0.0001    73.7235   177.1720    49.2955   144.3100   -79.4343   185.8090
   530.0000     0.0001    18.3143   247.1510     7.6235    67.1737    77.4092   110.1270
   530.0000     0.0001    25.6356   224.1180   -46.0701   106.2450   148.6220    27.3882
   530.0000     0.0001    17.5815   267.9890   -39.7444    22.8121   147.6660    57.2775
   530.0000     0.0001    67.5937   185.7300    23.2445    49.9724   -64.8848   148.5920
   530.0000     0.0001    70.4876   127.2850    71.4215   135.5310  -338.2720   111.2760
   530.0000     0.0001    50.1270   237.8100     9.1516   133.3940   102.1530   152.5110
   530.0000     0.0001    76.6421   175.2370    55.0625   134.4120  -119.7350   154.6990
   530.0000     0.0001    54.9935   167.0640    44.9223   113.8960  -104.7150   202.3750
