#         t          m          x          y          z         vx         vy         vz
   400.0000     0.0001   113.2550   219.1720   112.4180   194.8670  -135.8340   192.8080
   400.0000     0.0001    78.8690   198.4370   115.8700   136.0950  -168.9770   127.0290
   400.0000     0.0001   -47.8366   124.1980   -38.5557   -32.5986   183.4380   -87.9464
   400.0000     0.0001    16.1296   184.1760    61.0568   -21.2194  -194.4050   -49.2670
   400.0000     0.0001     4.2468   186.0400    26.2074   -80.9390   109.7770  -153.6170
   400.0000     0.0001    37.1977   192.7960    82.7580    53.2006  -112.7780    16.0229
   400.0000     0.0001   101.6920   232.1880   116.5030   163.7910  -117.6230   181.0660
   400.0000     0.0001   -21.9862   255.0640    58.8740   -32.9901   -20.4632    28.2328
   400.0000     0.0001   -58.2531   131.3500   -42.3394   -15.8364   186.6090   -42.1707
   400.0000     0.0001    73.8083   201.2900   123.0500   129.7680  -157.6880   138.5130
   400.0000     0.0001    91.0705   207.1590   105.7560    86.8771  -158.0030   149.8390
   400.0000     0.0001    29.2139   204.6390    95.8466    80.9186   -92.6988    60.8370
   400.0000     0.0001   -47.3980   205.3240    50.7508   -16.0315  -158.1860   -57.1639
   400.0000     0.0001    36.0248   189.0140    73.0474    46.4288  -194.0290    27.7517
   400.0000     0.0001    34.7443   227.0490    95.8157    53.6343   -89.0476    84.4824
   400.0000     0.0001   -15.1459   229.9790    10.6947   -73.0384   -59.0471  -106.0410
   400.0000     0.0001    98.7279   220.9070    93.9257   184.4080  -148.5790   172.7450
   400.0000     0.0001     2.0478   263.2690    26.5868     1.8399    -2.3648   -22.3271
   400.0000     0.0001    87.4987   215.4000   108.1750   105.8510  -147.2740   144.8120
   400.0000     0.0001    72.8503   201.4810   118.7880   124.8470  -152.0470   118.7460
   400.0000     0.0001    67.1050   239.7500   109.9790   121.3100  -103.5790   146.8580
   400.0000     0.0001    30.4137   204.1310    71.2329    25.8915  -172.8900    23.5834
   400.0000     0.0001    95.2180   197.9700   107.4310   121.1590  -154.4590   143.2400
   400.0000     0.0001    81.4685   204.0850   115.4140   124.0630  -156.6820   119.5300
   400.0000     0.0001   105.1240   264.0740    63.9503   254.6980   -96.9564   149.0710
   400.0000     0.0001    31.7112   204.8780    87.1932    48.0661  -151.4460    68.0613
   400.0000     0.0001    75.9565   287.0340    47.0552   273.2810   -63.8031   100.0350
   400.0000     0.0001    22.5176   183.7120    68.5027    21.7496  -185.9170   -27.1995
   400.0000     0.0001    18.0124   224.0680    92.3181    29.1235  -101.1540    43.8363
   400.0000     0.0001    11.5350   171.9050    30.4318   -43.3753  -231.6930  -217.9770
   400.0000     0.0001   104.6020   216.7080   114.5790   157.7550  -130.0380   177.6340
