#         t          m          x          y          z         vx         vy         vz
   645.0000     0.0001   147.1440    29.4781   111.9350   -79.1118     8.1052  -177.1170
   645.0000     0.0001   105.9310   117.4320   100.4710   104.3270     9.5495   155.3440
   645.0000     0.0001    69.8326   337.7970     4.4377    83.6651   -18.2314    98.8877
   645.0000     0.0001   140.1340   361.0580   -57.2398    71.8154     1.1311    82.3214
   645.0000     0.0001   189.1710   152.1780   159.9370     9.1819  -257.3180    79.8261
   645.0000     0.0001   173.7710   -91.7644   140.2040  -156.1950    33.2566   -90.2927
   645.0000     0.0001   152.1930    -0.8707   131.4980   -61.8956  -180.3770  -182.4150
   645.0000     0.0001    75.9743    -5.8080   -10.3977   -15.5670    98.8949   -75.4994
   645.0000     0.0001   181.1050    86.5194   187.6200   -10.5366  -260.1380   -45.1503
   645.0000     0.0001    52.5744    16.6784   -12.5274     0.7110   112.0690   -23.0974
   645.0000     0.0001   133.5420   -14.2191    95.7803   -81.9128  -121.3110  -208.9200
   645.0000     0.0001    69.0607    49.4463   -35.4112    78.4654   -53.1915    96.6698
   645.0000     0.0001    99.7279    71.8807    41.8018    78.8956   101.5360   179.7520
   645.0000     0.0001   114.1910   108.3920    68.7846    84.6398   165.0910    99.1273
   645.0000     0.0001   184.5750   245.3640   163.3240    59.3310  -155.5720   103.7750
   645.0000     0.0001   123.0650    86.5614    92.5574   205.1490   -92.3138   399.0370
   645.0000     0.0001   136.1350   -24.7189    44.7216   -51.2507   130.1160     0.6549
   645.0000     0.0001   144.9580   206.7780   184.9150    69.3368  -196.6170    66.3692
   645.0000     0.0001    59.1894    24.2834     8.7374   -41.8254    93.5906  -112.4770
   645.0000     0.0001   121.7890   102.6830    99.1400   269.6350  -107.4360   267.0460
   645.0000     0.0001    62.3716     9.8040    -4.9020    -9.0540   114.5750   -20.3853
   645.0000     0.0001   126.8650   107.1750   105.0080   164.1500  -156.4470   153.4480
   645.0000     0.0001    80.3353   -76.3267    39.6037   -59.9578   -26.6195  -106.4390
   645.0000     0.0001    66.6809   -49.3617   -17.6738    -1.8014    15.9271  -110.1580
   645.0000     0.0001    72.8246     9.1366    48.7687   -60.5249   266.9160  -119.5840
   645.0000     0.0001   101.0750    82.2027    35.2924   107.0090   114.9460   127.3160
   645.0000     0.0001   112.7740    91.2192    65.6330    63.4108   258.2810    31.2742
   645.0000     0.0001    93.3457   394.7400    21.4793    57.0208    -9.8477    85.2433
