#         t          m          x          y          z         vx         vy         vz
   700.0000     0.0001   164.6330    45.3582   138.9450   -19.0180  -235.1750   -56.8768
   700.0000     0.0001    19.3432   -24.2774   -95.8750    12.5710    57.1996   -19.3132
   700.0000     0.0001   133.8910   -53.2798    66.4943  -121.8240   -67.8814  -159.1960
   700.0000     0.0001   184.2640   246.7530   150.6130    65.2512  -106.5110   112.2330
   700.0000     0.0001   154.5740     1.6876   138.4070   -26.0224   -52.7132   -84.6845
   700.0000     0.0001   166.4190    28.5237   118.8060  -127.3920    19.4819  -143.1290
   700.0000     0.0001    79.6188    -6.5843    77.2161   -86.6733   276.5900   -83.7525
   700.0000     0.0001   164.9520    21.8531   122.9410   -62.8528    17.2574  -138.7660
   700.0000     0.0001   202.3640    -5.0534   166.4080    24.0925  -214.8250   -13.7925
   700.0000     0.0001   220.3680   241.8010   162.7680    85.2760   -78.8063   125.1240
   700.0000     0.0001    76.8422    21.7771    59.6205   -20.8330   301.7910   -74.4580
   700.0000     0.0001   142.5680    35.1551   107.0130   -63.0969   169.2760  -234.0890
   700.0000     0.0001   148.9180    11.2526   122.5480   -59.4222    34.5134  -160.9110
   700.0000     0.0001   132.4220    90.2669    96.8408    46.2912   201.0870   152.2300
   700.0000     0.0001   130.0510    96.9291   102.3260    31.7231   182.8870   148.5800
   700.0000     0.0001    29.1252    16.4564   -64.1021    39.7869    84.4046    21.5774
   700.0000     0.0001   164.7510    17.2015   124.5830   -24.9982    11.0929  -147.9470
   700.0000     0.0001   108.1170   -49.1587   100.9680  -156.8050   -80.3675  -152.2310
   700.0000     0.0001   146.7750     2.0063   126.2070   -50.5843    47.3602  -121.6110
   700.0000     0.0001   201.2230    27.3425   187.1420   -95.4382  -260.1700  -120.0920
   700.0000     0.0001   142.5300    99.3097    96.7006    67.3068   169.4920   120.2560
   700.0000     0.0001   140.9030    79.9546    90.3975    76.5288   294.7930    66.8616
   700.0000     0.0001   137.4300    83.2314    98.1897     3.5438   287.4470    84.7854
   700.0000     0.0001   185.3990    31.0900   178.8440   -56.4668  -278.9080  -175.5690
   700.0000     0.0001   138.9590    19.5917   100.8050   -41.4010   160.5200   -96.3229
   700.0000     0.0001   168.2230   -15.2423   147.6290  -136.1560  -287.0010   -67.0910
   700.0000     0.0001   222.8660   233.0800   167.2540    87.2679   -89.2235   121.7400
   700.0000     0.0001   156.0310     0.0044   113.5850   -74.4590    61.1498   -77.8064
   700.0000     0.0001   153.9410   -19.6525   103.7820   -81.1878   -98.5784  -277.8330
   700.0000     0.0001   179.0460   -11.8898   141.6150   -13.5971  -143.2270   -35.4793
   700.0000     0.0001   114.5260   -27.3714     6.5630   -59.2767    48.2573   -95.1194
   700.0000     0.0001   156.6060   101.5720   128.8310   113.2370   -72.9226   142.4660
   700.0000     0.0001   156.4500    31.0854   108.0410  -103.7780  -205.2110  -228.6660
   700.0000     0.0001   124.4700   103.9000   104.6460    22.0403   124.5000   102.5650
   700.0000     0.0001   189.1450    -5.1945   158.4940    27.5148  -160.8260   -88.2509
   700.0000     0.0001    81.8801    69.9842   100.9810  -162.0780   107.0080    82.3643
   700.0000     0.0001   143.9490    96.1344   101.2600    88.1960   183.1250   160.9530
   700.0000     0.0001   200.4310    25.8997   190.3180   -47.6802  -100.5020   -69.9808
