#         t          m          x          y          z         vx         vy         vz
   610.0000     0.0001    88.3324    55.3314    43.3773    45.2264   140.9530   -31.4180
   610.0000     0.0001    76.8124    77.2564    25.9678    40.3762   118.0950    76.5935
   610.0000     0.0001   151.1580   241.3040   110.3300    93.2770  -137.3410   130.0800
   610.0000     0.0001    83.6515    18.7179    17.8814  -111.1550    21.7768  -135.1340
   610.0000     0.0001   131.7110   299.1960    75.1363    94.9449   -55.6754   124.9750
   610.0000     0.0001    77.5818   274.2130    80.4317    90.6440   -90.0925   120.9600
   610.0000     0.0001    73.7379    73.9205    12.2573    71.4957   136.0510   141.0640
   610.0000     0.0001   134.5020    81.0385   129.4140   131.2670  -187.1160   105.8040
   610.0000     0.0001   125.3580    75.9695    74.3842  -201.5680   101.7210   200.3490
   610.0000     0.0001    59.5028   114.7370     8.5706    68.8217   283.2160    11.1827
   610.0000     0.0001    67.4887    11.6853    16.8361   -72.8995    24.1662  -181.8360
   610.0000     0.0001   118.5670   348.3900    96.4704    82.1424   -16.5590   110.0280
   610.0000     0.0001   125.1120   103.5890   120.8420   149.1130  -188.1950   179.6970
   610.0000     0.0001    77.5104    59.7411    19.4932    18.4534   122.1410    23.4007
   610.0000     0.0001   182.7440   -61.8257   105.4580  -171.3510   -61.8179   -51.4074
   610.0000     0.0001    72.6103    53.7502    16.1683    20.5349   117.8380    -1.6880
   610.0000     0.0001   127.6800   234.9500    67.5027   113.3610  -110.9560   163.6600
   610.0000     0.0001   134.0110    85.6267   130.3580   139.5280  -170.6770   115.3650
   610.0000     0.0001    85.1497    -9.4633    68.9522  -119.5310  -144.1280  -143.0310
   610.0000     0.0001    81.2301    -5.2445    35.7793   -63.5479   -12.2296  -190.4050
   610.0000     0.0001   183.5830   152.8300   185.2040    38.9494  -200.5480    62.7227
   610.0000     0.0001    69.6745    34.0077    32.3689    -4.6119   269.8710  -144.8610
   610.0000     0.0001    83.9969    46.0781    23.4498   -17.8072    57.9131   -85.5822
   610.0000     0.0001   218.2510    -6.3163    63.3160   -22.6705    -6.2701     2.3828
   610.0000     0.0001   116.9560    37.7995    91.5450  -124.7680  -199.8690  -242.0930
   610.0000     0.0001    52.0156    46.4544    24.2907     5.2815   268.8020  -109.5930
   610.0000     0.0001    99.8350   -39.3336    79.6271   -94.8117   137.8200  -161.1900
   610.0000     0.0001   111.8260    16.9001   105.1640  -101.5320  -218.6660  -157.7460
   610.0000     0.0001    68.7240    15.6460    22.5191   -47.3885    44.3884  -159.1900
   610.0000     0.0001    82.9246   -12.1139    44.4412  -136.1900   -96.6191  -174.1880
   610.0000     0.0001    19.8806   348.1560   -14.3673    64.1403    35.3435    80.0122
   610.0000     0.0001    88.5040   305.7070    61.3932    78.5738   -36.0092   130.6810
   610.0000     0.0001   106.0470   198.4150   126.0350   130.3980  -168.2080   110.8790
   610.0000     0.0001   114.5730   114.1330   110.8970   199.9720  -104.9430   239.3700
   610.0000     0.0001   136.4540   146.2320   177.6310    75.6441  -233.3310    21.7938
   610.0000     0.0001   135.9700    78.0049   124.8940    29.0025  -363.8660   -60.2545
   610.0000     0.0001    72.9191     0.2182    33.7245   -45.6223     7.3960  -173.7060
   610.0000     0.0001    82.5003    48.1558    32.2919    30.3090   103.5230    -9.4880
   610.0000     0.0001    88.1139    63.5838    91.4983  -181.5970    -0.2189   283.5410
   610.0000     0.0001   100.4520   102.9260    69.8812   184.6660   119.9940   351.6980
   610.0000     0.0001    85.3619   -19.9167    44.0452  -104.1900  -113.4400  -181.8900
   610.0000     0.0001    96.3063   -53.1744    85.2414  -177.3400    72.7534   -83.9145
   610.0000     0.0001    76.8089    56.0533    35.9748    34.3319   114.8960   -10.8181
   610.0000     0.0001   100.9900   282.8970    32.9781   101.4810   -41.6015   122.0910
   610.0000     0.0001    76.2119   -24.4172   108.4810   -66.3255  -160.8590   -48.2215
   610.0000     0.0001    73.4737    42.9819    28.8646   -32.0492    61.3030   -71.4948
   610.0000     0.0001    58.2619    66.6949   -21.3703    67.9534   -48.0697   115.5760
   610.0000     0.0001    74.4313    54.0433    38.6975    -6.7536   111.0720   -91.4103
   610.0000     0.0001    74.7322    83.7130    46.7248   162.9140   218.1650   130.1090
   610.0000     0.0001    76.2885    16.0291    49.4961  -188.7540   -65.6123  -157.2100
   610.0000     0.0001    80.7661    84.6172    35.8047    46.9803   132.4150    72.9050
   610.0000     0.0001   136.5280   219.1090   115.1180    95.7659  -143.4020   119.4970
   610.0000     0.0001    92.6059    39.1163    33.5782   -49.4909    60.7065   -80.7032
   610.0000     0.0001   184.6280   188.8940   123.3600    36.9284   -21.8985     1.8584
   610.0000     0.0001   275.8660   -11.2865   144.0980   -93.5738  -169.3710   -35.5345
   610.0000     0.0001   157.6810    48.6581   151.6430   -17.6332  -268.6170   -52.1448
   610.0000     0.0001    95.6884   228.3300   126.1570   111.9150  -156.9280   101.7580
   610.0000     0.0001    96.6964   111.1840    71.0490   239.7340    69.4576   299.8800
   610.0000     0.0001    87.5957    34.2969    42.4994   -81.5822    63.1143  -114.6430
   610.0000     0.0001   100.9760    -7.4648    50.6905   -80.2001   -39.2613  -168.7490
   610.0000     0.0001   144.7480    76.9924   130.3420    15.2088  -139.8110    -5.3245
   610.0000     0.0001    85.4214     6.4863    73.9767  -121.1730   -98.9121  -202.6900
