#         t          m          x          y          z         vx         vy         vz
   640.0000     0.0001   208.3290   -74.0476   118.7250  -178.2840   -68.8294   -58.2754
   640.0000     0.0001   163.3890   110.2320   147.0990    61.0050  -333.0990    29.1265
   640.0000     0.0001   171.5770    85.6455   158.5090   -18.1225  -303.6250   -51.6027
   640.0000     0.0001   190.1820   114.4520   182.3490    -8.2490  -254.8850    16.6771
   640.0000     0.0001   140.1450   -90.6868   143.4120   -72.9143    76.0330  -156.0620
   640.0000     0.0001    81.8563   -36.8334    19.3057   -48.8717    17.0415  -122.6420
   640.0000     0.0001    50.5249    -9.3312    56.4470   -59.3755   231.2530   -85.1298
   640.0000     0.0001   159.4710   175.9220   142.5560   108.7340  -219.2050   118.0160
   640.0000     0.0001    43.5514   437.9330  -103.8370    53.3445    60.5460    36.7647
   640.0000     0.0001    34.9079   -46.8012    -5.7892   -51.4325     4.0716  -107.4060
   640.0000     0.0001   167.5230    49.7248   143.5140    72.4642  -140.3560   -33.0148
   640.0000     0.0001    94.5842    64.1450    28.1731    84.6281    84.6409    95.8960
   640.0000     0.0001   144.4910    56.0351   116.2940    49.2138  -266.1950    53.2094
   640.0000     0.0001   126.3600    88.9183   100.8680    82.0166   -29.9875   416.1000
   640.0000     0.0001   146.5340   100.2710   143.9990    88.5055  -362.4070     1.4719
   640.0000     0.0001   127.6790    47.9581    85.7772  -185.7090   136.6480  -207.6500
   640.0000     0.0001    76.2885   108.2840     8.3519    91.6608   263.0030   -35.1744
   640.0000     0.0001   152.2620    96.2315   151.3610    52.8667  -347.7820    21.0655
   640.0000     0.0001    36.8879   377.1680    17.5025    63.5282     1.6999    88.1139
   640.0000     0.0001   106.0870   -78.0443    53.6903   -34.7886   -58.7490  -127.7770
   640.0000     0.0001    35.6116   -22.3443    -7.8100   -34.5927    37.1873  -104.2500
   640.0000     0.0001   105.8190    57.0079    70.4607   -19.3123   363.8290   184.3320
   640.0000     0.0001    70.1173    43.8266   -12.8931    57.9946   130.5840   -12.0097
   640.0000     0.0001    70.2222    23.9051   -17.5178   -37.6423   112.9750   -54.3061
   640.0000     0.0001   108.6590   -10.0325    97.8281  -128.6890   -89.2907  -197.1980
   640.0000     0.0001   158.0560    22.7815   131.9240    18.6627  -113.1470   -64.8009
   640.0000     0.0001   182.5730   221.8720   166.0700    68.7082  -179.5460    91.2988
   640.0000     0.0001   113.6210    96.8611    94.4958   225.6410   -86.8001   347.9200
   640.0000     0.0001   191.3920   181.3240   159.6180    63.0511  -165.4020    97.2097
   640.0000     0.0001   131.6520    98.3341    84.4907   273.9290  -120.7880   263.3320
   640.0000     0.0001   144.5160   326.6440    17.8109    63.2403   -37.8371   118.7990
