#         t          m          x          y          z         vx         vy         vz
   665.0000     0.0001   133.1760    31.1395    84.8371  -134.2550   136.3620  -114.7720
   665.0000     0.0001    49.8358   401.1810    25.4213    67.4958    -6.5265    84.0365
   665.0000     0.0001   128.1460    89.6248   102.2120   237.7830   -92.7372   331.9460
   665.0000     0.0001   139.7990   126.1170    92.4976   168.6680    -6.5655   236.3970
   665.0000     0.0001   162.3920   220.5270    71.9768   161.5100    59.3025   145.4190
   665.0000     0.0001   148.1570   106.6800   131.0210   111.5630  -122.9380   113.6710
   665.0000     0.0001   183.3260    82.3503   170.6900    53.8721  -309.3580     2.1602
   665.0000     0.0001   130.5820    85.6794    96.5332   258.3590  -110.5710   337.1220
   665.0000     0.0001    67.3901   -25.6974   -11.0065   -13.3121    85.4373   -65.8785
   665.0000     0.0001   116.0330   103.8860    77.5069   154.4900   -16.4066   313.4200
   665.0000     0.0001    27.6501    79.9322    50.2045    39.5570   253.4480     1.6410
   665.0000     0.0001   132.1550   109.7570    90.8438   234.3700   -64.5275   307.5810
   665.0000     0.0001   190.5740   178.5220   186.2200    20.6873  -226.7430    73.2410
   665.0000     0.0001   173.6630   246.4250   110.4700   108.2370   -34.3883   146.1160
   665.0000     0.0001   166.6650    34.3223   158.9100  -105.2360  -277.4240   -81.2501
   665.0000     0.0001   191.8950   160.0400   169.9610    34.7372  -209.4650   102.9540
   665.0000     0.0001   116.0930   101.1550    89.4444   240.3160   -60.9523   257.8870
   665.0000     0.0001   141.2440    12.3857   102.5360   -79.4844    57.7041   -92.0883
   665.0000     0.0001   190.7330    31.1082   156.5140   -14.6184  -129.3740   -18.3158
   665.0000     0.0001   133.4600   108.0920    97.3002   210.7970   -53.0438   351.5550
   665.0000     0.0001    38.9810    -3.0514   -37.2451     7.7302    84.5239   -11.9930
   665.0000     0.0001   173.2370    -4.2811   124.3450   -57.3899   -42.8735   -87.9286
   665.0000     0.0001    77.9694   -16.6207    31.8160   -84.4856    87.6565  -109.4070
   665.0000     0.0001   169.1290    24.1370   129.8090     4.7362   -91.3494   -48.7369
   665.0000     0.0001    37.8471    67.7565   -17.8878    16.4281   110.1330    58.1178
   665.0000     0.0001    39.6927    73.0985   -12.0316    18.6156   124.8830    56.7319
   665.0000     0.0001   156.9750    36.4685   136.8220    97.3468  -208.1940    59.5703
   665.0000     0.0001   128.0440   102.4030   125.6080   153.9570  -152.1650    97.8450
   665.0000     0.0001   122.3720    92.6768   100.8820   276.9370   -87.9435   334.1510
   665.0000     0.0001   161.0240    -5.7112   101.0160  -112.2300  -199.7990  -175.6880
   665.0000     0.0001    75.2391   -15.8542    14.3326   -53.8191    94.0153   -68.5887
   665.0000     0.0001   156.6300   113.2560   154.9910   120.9500  -333.9260    30.6650
   665.0000     0.0001   120.8960   112.8670    74.2685   197.6110   -12.6726   281.1840
   665.0000     0.0001   173.6240   308.6970   144.9690    60.5225  -112.8200   104.0160
   665.0000     0.0001   110.5200   178.1400    27.6862   144.8160   176.6570    83.0260
   665.0000     0.0001   140.7180    37.8694   127.1930   121.0460   -62.4645   309.1410
   665.0000     0.0001   114.4010   -24.5295    89.9746  -156.3590    -8.7418  -174.8090
   665.0000     0.0001   122.3290   114.6530    84.5756   234.7570   -21.4674   293.1720
   665.0000     0.0001   179.5030    27.6362   127.6890    39.0564  -131.7770   -67.0861
   665.0000     0.0001   121.8660   113.9650    78.6304   199.5870     8.2476   287.3760
   665.0000     0.0001   145.8840    84.3810   112.8480   157.1380  -220.5950   274.3410
   665.0000     0.0001   181.3810    25.6984   162.8180   -18.3333  -115.9840   -20.5774
   665.0000     0.0001    43.8496    56.6520   -16.3438    43.8088   108.5980    58.8734
   665.0000     0.0001   153.0720    12.3194   138.0010   -34.1524     1.3407  -148.4960
   665.0000     0.0001   196.8470   175.0230   157.4360    18.1489  -241.9360   103.1700
   665.0000     0.0001   208.7110   240.8930   114.5070    70.3481   -26.6770   153.2290
   665.0000     0.0001   133.9010    43.8059    87.6752  -172.5020   286.7200  -153.1500
   665.0000     0.0001   165.3580    35.7705   157.0780  -125.4140  -260.4060   -97.0092
   665.0000     0.0001   121.1290    86.3432    97.2606   261.8630   -45.0531   328.4790
   665.0000     0.0001   127.8960    87.7362    96.4934   277.7500  -103.6080   344.2510
   665.0000     0.0001   113.4990   100.1620    78.8560    16.6986   234.8250   115.1560
   665.0000     0.0001   143.6140   295.6080    39.6282    75.2401   -75.2145   139.6510
   665.0000     0.0001   150.6180    66.3732   127.3310   205.8210  -247.0580   128.0510
   665.0000     0.0001   132.5150    94.3422   100.5730   202.3990   -72.2921   383.0720
   665.0000     0.0001    99.0456   148.9010    35.8554   170.4810   227.7290   104.0500
   665.0000     0.0001   144.6370    64.3643   123.6390   137.3000  -306.7170   181.2370
   665.0000     0.0001   124.2720   105.3020    84.9502   284.4830    93.6449   307.3830
   665.0000     0.0001   111.1660    68.5432    77.7606  -135.9680   288.8910    90.2773
   665.0000     0.0001    51.3396    32.0870   -43.7747    33.8791   105.6830   -16.6221
   665.0000     0.0001   115.0830    52.1956    78.1440  -149.4650   312.3750    15.9264
   665.0000     0.0001   139.0690    92.6871   111.5910   127.1670  -128.1290   328.6270
   665.0000     0.0001   105.4350   -19.4965    36.0967  -103.7160    56.2386  -144.7130
   665.0000     0.0001   156.2150    45.1711   131.1330    54.3023  -267.5360    94.1553
