#         t          m          x          y          z         vx         vy         vz
   320.0000     0.0001  -161.9010   141.5030   -55.1051  -122.2940   199.8360    34.0178
   320.0000     0.0001   -79.2032   165.4020   -58.5811    92.2181   120.5220    23.5105
   320.0000     0.0001   -72.7075   163.6580   -60.3687   118.1720   103.4020     7.2694
   320.0000     0.0001   -87.0827   158.5680   -59.9895    63.3942   103.6900     7.9177
   320.0000     0.0001   -75.1004   168.1010   -61.7793   101.8930    98.5296    14.7208
   320.0000     0.0001  -150.5540   152.2800   -57.6887   -39.6801   165.2700    60.4912
   320.0000     0.0001   -84.6448   162.0520   -60.3594    69.6535   123.6430    25.7894
   320.0000     0.0001   -61.1031   173.3750   -51.9153   149.1920    50.0604    57.3531
   320.0000     0.0001   -83.8916   157.5580   -64.5165    74.2555   107.1260    37.5055
   320.0000     0.0001   -77.1477   159.7040   -58.6357   118.0150   112.2730   -11.0578
   320.0000     0.0001  -146.3760   160.9190   -56.0844   -22.0127   197.7080    41.2275
   320.0000     0.0001   -89.4614   155.6260   -61.1976    59.2332   122.4600     8.5701
   320.0000     0.0001  -137.7010   152.7980   -56.1841   -39.0731   240.2000    43.8026
   320.0000     0.0001   -76.5193   160.3430   -55.8930   117.5980   100.9630     0.2471
   320.0000     0.0001   -65.0379   163.3660   -56.9161   144.8200   103.8620     3.1571
   320.0000     0.0001   -79.2078   154.4330   -56.0225   101.8060   120.8860    25.8069
   320.0000     0.0001   -82.4608   159.3460   -55.7017    93.3722   135.5060    24.8676
   320.0000     0.0001   -85.7656   167.1690   -53.0653    59.3219   127.2160    14.2217
   320.0000     0.0001  -146.4330   168.2690   -55.8247   -53.2250   240.3360    47.1013
   320.0000     0.0001  -137.0020   155.7450   -47.1642    23.9299   181.1060    51.2950
   320.0000     0.0001  -133.8980   156.7400   -44.2359    24.5469   179.8370    76.1453
   320.0000     0.0001   -88.6058   155.1810   -58.7668    57.7401   106.7300    31.8490
   320.0000     0.0001   -82.8236   160.8070   -59.2532    89.9149   109.6530     1.2050
   320.0000     0.0001  -148.4520   164.0060   -47.5196   -44.7645   225.9100    52.9362
   320.0000     0.0001  -136.7360   157.7050   -54.4206    27.3320   167.2160    41.3059
   320.0000     0.0001   -80.7813   156.8380   -56.1284   101.3300    61.7425    22.1882
   320.0000     0.0001  -161.5630   147.4850   -64.0207  -110.9190   197.5590    24.2918
   320.0000     0.0001   -78.8341   157.7560   -58.1746   114.1340   107.7240    -0.9664
   320.0000     0.0001  -138.2620   156.6870   -45.6923     7.2400   198.2300    54.2756
   320.0000     0.0001  -165.2980   146.5610   -65.7709  -108.7140   184.9030    20.9478
   320.0000     0.0001   -89.5067   154.0390   -59.5030    57.6897    75.9301    40.4929
   320.0000     0.0001   -48.7618   155.6350   -51.5819   201.3890    21.5044    51.0578
   320.0000     0.0001   -88.1792   162.2350   -58.5821    54.7716    95.4911    22.6614
   320.0000     0.0001  -157.0250   153.4550   -55.4515   -66.7266   181.5700    38.9235
   320.0000     0.0001  -148.0250   164.1330   -53.2150   -37.6127   197.8410    46.6850
   320.0000     0.0001   -82.8236   160.8070   -59.2532    89.9149   109.6530     1.2050
   320.0000     0.0001  -133.8220   162.6490   -43.5812    29.9833   198.0740    47.9310
   320.0000     0.0001  -138.6800   164.9490   -51.6604    14.3853   181.6720    42.4969
   320.0000     0.0001  -154.3410   157.9490   -58.4978   -52.4868   197.1480    39.7656
   320.0000     0.0001   -83.7446   161.3180   -61.0548    72.4167   111.3390    28.7936
   320.0000     0.0001  -132.5150   155.4080   -44.8386    22.3388   187.3610    39.7949
   320.0000     0.0001   -53.4098   165.0510   -53.2314   168.4930    72.6302    31.1032
   320.0000     0.0001   -55.0744   161.9050   -53.9125   175.3420    56.0947    27.3390
   320.0000     0.0001  -136.5300   155.8600   -47.1629    -0.6618   190.7390    74.0514
   320.0000     0.0001  -138.3460   152.8780   -47.3569     4.6710   179.4050    49.1637
   320.0000     0.0001  -139.9240   172.9250   -45.9275   -10.2781   219.3110    49.0565
   320.0000     0.0001   -46.8294   183.8710   -42.4876   164.9120    55.4308    68.0698
   320.0000     0.0001  -169.9290   152.9250   -54.2664  -122.3930   208.7470    -1.8860
   320.0000     0.0001   -77.6010   165.8270   -56.1407    90.9136   111.4510    30.8714
   320.0000     0.0001  -160.3070   149.3790   -60.9882   -95.1994   201.1520    34.0920
   320.0000     0.0001  -137.2420   157.5610   -45.0852    15.9987   182.6000    42.4291
   320.0000     0.0001   -69.4597   170.1490   -54.3790   120.6980   129.2770     3.8455
   320.0000     0.0001   -80.5177   164.4040   -52.4051    97.4730   109.6300    44.9567
   320.0000     0.0001   -87.1476   159.3360   -60.5055    60.8272   110.6860    13.7525
   320.0000     0.0001  -163.9660   152.2650   -63.3091   -96.3165   196.0670    20.6642
   320.0000     0.0001   -76.5193   160.3430   -55.8930   117.5980   100.9630     0.2471
