#         t          m          x          y          z         vx         vy         vz
   750.0000     0.0001   161.4240    13.3703   116.3940   -82.6215    57.7449  -195.3170
   750.0000     0.0001   108.7060    32.0483     0.3794   121.7540   122.5700   154.9090
   750.0000     0.0001   257.7580   159.5630   229.8060    39.5086  -174.8770    75.6120
   750.0000     0.0001   181.2640    54.2872   160.9250    78.2256  -281.3420    21.4656
   750.0000     0.0001   144.1810   -20.8196    86.5445   -93.6731   177.5880   -48.4258
   750.0000     0.0001   184.7800   -24.1605   149.4750  -106.8060  -300.9230  -182.8580
   750.0000     0.0001   202.9360   -96.3490   178.9560   -31.3710   -61.8190   -91.2143
   750.0000     0.0001   156.5400   116.8860   105.3670   191.4920   -32.3926   249.3290
   750.0000     0.0001   196.9320    82.4636   168.6270   178.1900  -210.5270   261.4140
   750.0000     0.0001   216.5960    35.3995   191.9040   101.0230  -302.3110    89.4140
   750.0000     0.0001   158.1080    -1.8963   114.8630  -165.9800  -102.1140  -149.8000
   750.0000     0.0001   198.8800    62.0248   186.5040    87.2196  -302.6430   194.2730
   750.0000     0.0001   143.3000    33.5410    84.8638   -47.1401   118.7680   -48.9030
   750.0000     0.0001   215.5270   -58.7439   185.7050    -0.3008   -94.5905   -70.0201
   750.0000     0.0001   167.7540     5.5898   112.0450  -100.2860  -112.1910  -202.9090
   750.0000     0.0001   187.3360    89.2537   157.5080   229.1260  -219.5230   247.5760
   750.0000     0.0001   192.0030    67.1167   167.1120    47.2679  -220.0780    67.9616
   750.0000     0.0001    88.2936    14.8361   -15.6013   -14.3674   109.0130   -71.3245
   750.0000     0.0001   197.0930    82.2609   163.0140    56.5255  -264.8000    45.2141
   750.0000     0.0001   141.2140   123.8860    95.5992   168.0380    42.0986   229.3440
   750.0000     0.0001   196.2380    -4.9339   170.3040  -119.3430  -319.7080  -163.6080
   750.0000     0.0001   189.8310   112.0000   174.4830   134.1010   -83.7631   103.7310
   750.0000     0.0001   195.4410    85.1802   154.6300   195.6230  -251.4620   249.2480
   750.0000     0.0001   177.4040   114.7740   133.0310   212.1830   -90.2915   246.9530
   750.0000     0.0001   201.6950    78.1755   169.7050   107.0550  -154.9190    26.9984
   750.0000     0.0001   172.7610    75.7689   138.4680   179.2720    18.1247   178.2660
   750.0000     0.0001   155.6140    67.1691   122.4010   111.2130   155.9120   218.0620
