#         t          m          x          y          z         vx         vy         vz
   625.0000     0.0001    83.5161    52.4871    28.8519    66.2611   128.1820   -15.6661
   625.0000     0.0001   112.4790   103.2070    96.9142   224.6000  -140.1160   329.3090
   625.0000     0.0001    59.8282    25.0710     4.4148   -37.0637    86.6584   -25.8730
   625.0000     0.0001    75.5340    13.9791    12.7217   -77.7053   107.0150   -81.0476
   625.0000     0.0001    70.2426    73.8176    28.8080    52.5556   111.4110    59.4088
   625.0000     0.0001   105.3900   101.8330    75.1520   178.2320     8.5322   294.3390
   625.0000     0.0001    78.5413    77.4953    44.4404   101.1470   167.9360    47.7324
   625.0000     0.0001   150.3850    81.2354   143.5210   109.4510  -156.1330    79.5669
   625.0000     0.0001    95.3868   110.0460    70.5714    84.1205    52.3778   256.7670
   625.0000     0.0001    95.9782   302.7040    94.9072   102.1550   -72.8720   110.1620
   625.0000     0.0001   103.1370    17.5380    41.9802   151.4170    79.9802   219.4900
   625.0000     0.0001   102.2300    62.4192    62.9892  -124.4930   229.7840   -65.4864
   625.0000     0.0001    96.2480    67.3692    38.8413    99.8436   188.3670    37.7226
   625.0000     0.0001   158.9350    78.3013   134.2550   101.8270  -191.4280   117.4870
   625.0000     0.0001   107.2740    96.7854    63.7821   181.4930    99.9295   243.7810
   625.0000     0.0001   103.0850   -10.9164    57.2372   -83.7943  -104.4190  -164.9930
   625.0000     0.0001   174.5530   165.5180   146.0540    47.1770  -223.5720   114.3880
   625.0000     0.0001    84.6312    64.8234    36.7685    62.0454   112.4740   125.3610
   625.0000     0.0001   195.0110   191.1990   128.5510    42.4962  -109.2860   165.3740
   625.0000     0.0001    75.5123    15.1454     1.3715   -38.8470    88.3116   -50.1311
   625.0000     0.0001    60.4768   -58.0797    15.0187   -56.5973   -91.8250  -136.9030
   625.0000     0.0001    63.6002   -17.9356    -7.7436   -83.7746     9.6826  -129.2100
   625.0000     0.0001    70.0087    60.3689    20.5535    42.4258    95.5447     0.7023
   625.0000     0.0001   101.0050   -95.5561    35.1310   -48.3589  -146.4380  -126.0760
