#         t          m          x          y          z         vx         vy         vz
   545.0000     0.0001    80.5081     1.1247   100.9480  -100.5070    42.1155  -190.9940
   545.0000     0.0001    87.8742   250.2050    32.9343    86.9210   -15.5793   139.1590
   545.0000     0.0001    49.9925   256.2520   -24.1272    92.2444   111.8990    90.5724
   545.0000     0.0001    43.0210   212.6640   -35.1180   110.7550   128.1120    54.2465
   545.0000     0.0001   -10.2899   265.7400  -128.9030    29.5727   145.1560   -40.4652
   545.0000     0.0001    43.2264   286.5480     4.5587    80.8583   107.5240   115.2580
   545.0000     0.0001    75.1173   233.1650    43.3445   135.9220     0.6180   204.2710
   545.0000     0.0001    90.6996    77.7567    73.3246   -46.9889  -346.5230   -22.6279
   545.0000     0.0001   287.0660   -26.7518   198.9520   -32.2136  -115.1510    -4.1686
   545.0000     0.0001    57.0136   245.8820    14.2923   108.8530    67.9279   151.4180
   545.0000     0.0001   126.9090    50.7550    66.3621   167.2020  -229.8750   -30.6630
   545.0000     0.0001    90.3777    32.9841    82.4100    -0.8457  -251.5390    10.2569
   545.0000     0.0001    52.2044   235.8140    45.6822   141.2100   -14.8371   128.9150
   545.0000     0.0001    42.2741   277.1780   -39.6520    70.5036   127.8460    67.2912
   545.0000     0.0001    36.8434   -46.2198    87.4557   -36.8952    40.0667  -157.9000
   545.0000     0.0001    39.3392    97.5674   -14.6504   -34.4680  -180.7400   -77.2437
   545.0000     0.0001    80.1903    59.3027    55.5468   -28.2706  -201.2380  -146.2080
   545.0000     0.0001    85.1299   238.1840    37.4362   121.7630   -39.3137   159.5570
   545.0000     0.0001    65.0166   229.9370    20.7711   100.1060    -7.3769   180.6740
   545.0000     0.0001    50.8388    74.3031    32.1169   -28.9466   132.3730  -105.9480
   545.0000     0.0001    70.2536    45.7678    62.8300   -86.4498  -111.4630   -90.1596
   545.0000     0.0001    11.0400   268.4930    -0.1883    51.5306    67.5581   103.7250
   545.0000     0.0001    24.7910    92.9188    13.1162   -30.6681  -190.5310  -127.9410
   545.0000     0.0001    16.7210     0.8689    25.6722    19.9578   122.0030  -172.1370
   545.0000     0.0001    48.0164   111.0190    16.9668  -109.5080  -183.8170  -212.4120
   545.0000     0.0001    77.5719   157.5180    59.6809   140.8140  -235.1690   110.5130
   545.0000     0.0001    37.8897   283.3910   -15.0147    79.8074   124.7620    86.0956
   545.0000     0.0001    32.3511   259.6450    -5.9646    93.0440    76.0036   110.2230
   545.0000     0.0001   144.7900   108.3890    57.9677   309.3230    12.6823   -18.8530
   545.0000     0.0001    78.8343    54.9085    64.9338   -84.6001   -89.9117  -143.4110
   545.0000     0.0001    75.8231   230.6760    29.9805   121.5100   -37.9681   153.8600
   545.0000     0.0001    26.2845   288.1590  -101.8940    44.9588   150.0470    -6.0957
   545.0000     0.0001   306.9080    96.6569   134.5200     9.5134  -171.5170     4.4429
   545.0000     0.0001    77.9584   262.5660    24.1879   103.2360    14.7983   129.5130
   545.0000     0.0001    68.7682    48.4003    50.0038  -100.3890   -92.7554  -133.3180
   545.0000     0.0001    30.3387   266.8190    -9.7026    91.0319    71.4198    96.1138
   545.0000     0.0001    54.3660   197.0280     0.9471    78.4805   181.8240    87.0324
   545.0000     0.0001    83.6904    -6.2232   102.3050   -97.1841    34.4893  -183.6560
   545.0000     0.0001   134.5860   -65.1807   201.0280   -59.1348   -70.1799   -77.0434
   545.0000     0.0001    36.9719   304.4090   -57.5391    49.5111   149.8850    44.2626
   545.0000     0.0001    80.2551   156.7140    35.5394   114.2370  -219.6120   144.6030
   545.0000     0.0001    31.2697    78.8253     9.2323     4.5476   285.6140   -92.5093
   545.0000     0.0001    55.2625   215.5600    56.3387   130.9160   -77.3049   135.5690
   545.0000     0.0001    81.2991   123.4270    73.1633    51.6334  -375.6880   149.5550
   545.0000     0.0001    84.7696   -47.4841   122.6680   -92.4002    13.8763  -119.1780
   545.0000     0.0001    41.2162   262.2380    -8.5206   110.2890    63.3105    91.9440
   545.0000     0.0001    71.5603    57.5082    57.2830   -29.5570  -148.1630  -187.3170
   545.0000     0.0001    64.2698   190.5220   -12.5987   142.7010   162.6430    63.1528
   545.0000     0.0001    84.1978    88.0921    79.8591     9.8201  -379.3860  -117.5190
   545.0000     0.0001   109.1140   119.7280    84.6369    51.0273  -315.4410   129.5670
   545.0000     0.0001   121.1870   -79.9406   150.9870   -59.7699   -20.4918   -97.4407
   545.0000     0.0001    44.2532   201.3560    -4.7919    97.0997   153.9040    80.7137
   545.0000     0.0001    84.4477    78.9611    65.1785   -54.2452  -389.1490   -58.6059
   545.0000     0.0001    58.4872   276.2860   -49.6535    99.4877   111.2970    59.9397
   545.0000     0.0001    72.4792    51.1738    42.4981   -34.5418   -85.2076  -170.2490
   545.0000     0.0001    60.4373   264.3640    10.2594   112.5380    58.5755   129.7960
   545.0000     0.0001    92.2251    72.4564    70.8027     6.8986  -236.4800  -169.1810
   545.0000     0.0001    83.1989   -29.9792    88.1156  -144.6130    25.0439  -111.8610
   545.0000     0.0001    -5.2466   261.6050   -27.7671    59.8893   108.8000    72.8433
   545.0000     0.0001    72.0971    48.6040    50.2004   -41.1815   -98.3321  -147.6200
   545.0000     0.0001    47.0523   139.5230    53.1134   269.1760  -178.0460   206.1770
   545.0000     0.0001    62.4572    70.9747    22.8492   -58.7351   100.6350  -126.1290
   545.0000     0.0001   101.1410   100.0080    38.2255   181.8920  -134.7020     6.1882
   545.0000     0.0001    48.1228   285.1300    -0.6079    53.4300   107.1960   111.1940
   545.0000     0.0001    59.3201    54.4075    54.0340   -86.4796    -4.9101  -152.6490
   545.0000     0.0001    79.8924   149.4350    84.2708    71.0595  -245.5870   150.2160
   545.0000     0.0001    32.7514   275.1450   -41.7102    50.2306   129.3280    68.1605
   545.0000     0.0001    49.9487   215.0330   -31.1394    65.6146    89.7566    65.5098
   545.0000     0.0001    30.1717   205.2780     1.3009    77.9146   156.7930    87.7271
   545.0000     0.0001    67.4083   213.3120    37.5169   111.3680  -101.1920   181.7500
   545.0000     0.0001    85.4907   -20.7760   109.7940   -73.3405    33.4838  -167.4170
   545.0000     0.0001    32.6806   119.1220   -23.2177    45.0674   243.9350   -31.4050
   545.0000     0.0001    88.2826   114.6320    79.1143  -179.3310   104.1500  -315.0900
   545.0000     0.0001    64.8551    70.8320    66.0779   -66.3885  -151.7760  -232.2520
   545.0000     0.0001    64.8739    84.2958    70.2608   102.4690   249.7880   258.2910
   545.0000     0.0001    60.3566   284.6310    -7.7466    83.4024    70.4921    95.7315
   545.0000     0.0001    76.0076    51.8878    38.3165   -31.6186   -93.8497  -152.3660
   545.0000     0.0001    53.9968   289.9410     3.7006    92.7859   107.6680   107.9280
   545.0000     0.0001    67.5373   217.8270    47.5728   116.8080   -59.9915   182.4920
   545.0000     0.0001    61.9736   220.7760    47.3776   112.0670   -41.5392   212.5210
   545.0000     0.0001    13.5141    66.9311   -46.6999    85.3743    17.7703   154.8870
   545.0000     0.0001    45.7681   245.8710    23.2733   106.7230    61.4647   146.4600
   545.0000     0.0001     5.8198   298.9470   -22.5985    48.3822   117.5910    67.4760
   545.0000     0.0001    76.1615   157.7450    79.6471   110.5560  -212.8670   144.5980
   545.0000     0.0001    21.3536    85.8916     8.4712   -46.9343  -134.6640  -148.4020
   545.0000     0.0001   197.5030   -59.9635   235.6460   -42.0381   -92.2666   -37.3553
   545.0000     0.0001    91.9831    89.4220    81.4129    67.0579  -336.0670   -72.7964
   545.0000     0.0001    -8.6182   270.3850   -48.9962    31.5262   105.5250    58.5789
   545.0000     0.0001    84.6936    57.4707    75.0466   -71.2988  -153.2130  -134.7150
   545.0000     0.0001    69.7006   273.6470     7.6877   108.2330    53.3874   110.6310
   545.0000     0.0001    60.5479   269.2010    23.5093   109.6190    43.1338   128.4510
   545.0000     0.0001    51.4618   152.3980    40.7201   181.5050  -153.2270   270.6620
   545.0000     0.0001    73.7803    60.3979    61.0954   -68.0027  -271.5230  -157.3930
   545.0000     0.0001    32.7514   275.1450   -41.7102    50.2306   129.3280    68.1605
   545.0000     0.0001    84.9672   174.4980    51.8302    61.8095  -153.8400   132.7070
   545.0000     0.0001    72.2574    58.4684    31.1632   -59.8631    62.0670   -88.8698
   545.0000     0.0001    12.3352   274.4900   -23.4358    65.2430    97.6398    83.6035
   545.0000     0.0001    61.0393    54.3857    61.8298   -89.2656  -116.3730  -164.3290
   545.0000     0.0001    77.6119   177.8070    57.6653    80.6306  -124.7160   179.5200
   545.0000     0.0001    56.6172    81.1967    28.8111   -35.9512   190.6600   -47.8201
   545.0000     0.0001    62.0165    62.2885    48.1058   -32.5797   -53.2993  -218.7610
   545.0000     0.0001    82.2931   240.1750    37.7180   115.7870   -35.3642   159.2550
   545.0000     0.0001    49.2538   283.2580    -5.0906    80.7574   100.7400   109.1310
   545.0000     0.0001    50.8482   133.5460    17.3492   133.2330   243.7710    53.3974
   545.0000     0.0001    66.7021   251.8960   -60.4124    80.5416   116.0060    46.9929
   545.0000     0.0001    45.8200   115.4830    -8.3248    53.9113   287.1250   -30.3493
   545.0000     0.0001    89.5515   175.2820    52.4966    88.0024  -153.4220   119.8900
   545.0000     0.0001    79.3219    60.4183    77.4868   -63.9657  -175.6420  -128.6710
   545.0000     0.0001   119.8810    51.2315    61.6383   130.8790  -255.8700   -54.9198
   545.0000     0.0001    72.6637    52.3775    41.2475  -120.6500   -56.2972  -122.7220
   545.0000     0.0001    74.5155   232.0610    64.4451    82.0505   -57.2354   167.3870
   545.0000     0.0001    80.1944   225.9440    33.0322   133.9920   -33.3511   179.1480
   545.0000     0.0001    36.7595    24.6401    31.2045   -39.4609   167.8020  -189.4860
   545.0000     0.0001    62.3051   185.7260   -70.0433   130.0020   125.3240    25.7675
   545.0000     0.0001    29.1871     1.2932    23.5704    27.8288   136.3530  -171.0770
   545.0000     0.0001    86.0100    65.4810    66.6597   -56.4110  -247.0780  -166.1940
   545.0000     0.0001   195.5670   -28.0693   170.7820   -90.2869   -90.0777   -55.7715
   545.0000     0.0001    31.9308   272.2750     0.2778    95.7983    89.6930    96.1071
   545.0000     0.0001    71.5113   226.5710   -31.3073   103.1570   118.6300    71.6283
   545.0000     0.0001    73.0328   272.4920    27.9817   121.6150    45.8600   115.6360
   545.0000     0.0001   160.0720   -50.8254   200.7440   -47.0333   -52.3209   -85.8283
   545.0000     0.0001    46.0537   105.7400   -28.6448    65.3588   -23.3525   240.6310
   545.0000     0.0001    89.1209    91.8165    69.9769   -40.0451  -423.1140     3.6529
   545.0000     0.0001    71.0801   252.5890    25.9337   121.1880     2.8016   137.9090
   545.0000     0.0001    37.8816   239.8860     7.9538    94.3502    64.3335   143.6910
   545.0000     0.0001    99.2119    70.8272    58.3488    44.5279  -299.7230  -173.8020
   545.0000     0.0001    77.6392   261.9930    57.1722   110.6490    42.9723   183.0430
   545.0000     0.0001    55.4001   240.2050    30.1915   114.7540    44.8247   175.1250
