#         t          m          x          y          z         vx         vy         vz
   600.0000     0.0001    69.3524    63.2514     6.0630    33.2989   113.8750    64.7327
   600.0000     0.0001   160.9460    90.2248   137.8780    -7.2188  -295.8140    13.4301
   600.0000     0.0001    70.8117    42.1003    11.8478    -2.7251    66.1387   -23.0653
   600.0000     0.0001    77.9346    34.0894    54.9589   -39.3324    -1.4904  -111.6800
   600.0000     0.0001    50.5948   113.9640     2.4897    49.2590   275.2660    -9.6085
   600.0000     0.0001    91.3941   220.9610    24.4296   104.8580   136.0860   109.8100
   600.0000     0.0001    63.8283    38.1011    23.9385    55.4321   105.0820    40.5233
   600.0000     0.0001   103.2830    27.2267    54.2906   127.7720   110.0620   222.4430
   600.0000     0.0001   109.8400   105.6730    99.2901   233.4060  -144.5150   282.7420
   600.0000     0.0001    57.9809   265.1840    21.5326   110.7170    -0.3871   125.2150
   600.0000     0.0001   129.9650   -54.0882   140.1850   -90.5098    47.8006  -155.6230
   600.0000     0.0001   114.6360     8.6393    83.5501   -52.5150  -219.6600  -187.8640
   600.0000     0.0001   125.6090    92.4140   105.1500   145.2710  -208.9620   243.2620
   600.0000     0.0001    84.5460    39.2567    29.5006   -11.8409    57.6994   -80.6407
   600.0000     0.0001   151.7120   291.8730    90.5890    64.7759   -53.3621   133.6310
   600.0000     0.0001   105.5340    14.9291    66.1661   -62.8802  -110.0850  -232.0840
   600.0000     0.0001   120.7760    29.8624   111.3410   -70.0068  -272.8630  -129.0400
   600.0000     0.0001   128.3140   278.2740    90.4148    97.1266   -82.3143   123.9510
   600.0000     0.0001    86.5027    37.0257    52.2617     8.3032     8.0092  -131.4880
   600.0000     0.0001    64.5568    37.9865    10.3353   -31.9741   117.6650    33.6089
   600.0000     0.0001    93.9126     8.8469    63.0671  -108.5650   -92.4974  -183.2760
   600.0000     0.0001   128.1930   135.5150   122.0340     8.7167  -318.9110    79.0700
   600.0000     0.0001    96.5997   228.4370    93.6043   140.2810   -56.8717   132.3900
   600.0000     0.0001    84.8021     8.2175    61.5347  -147.0960   -78.8882  -176.0250
