#         t          m          x          y          z         vx         vy         vz
   670.0000     0.0001   143.3100    74.5982   122.5070   183.9110  -222.5160   259.0440
   670.0000     0.0001   142.3510    22.1802    99.3995  -169.7610   151.4760  -140.9940
   670.0000     0.0001    39.3814   -47.9069   -80.2915   -15.5331    31.2367   -53.5429
   670.0000     0.0001    40.8380    68.0199   -51.1946    11.4068   102.3990    21.2625
   670.0000     0.0001    64.2195    -2.1997    66.5654  -114.6490   243.1640   -81.1845
   670.0000     0.0001   142.9910    77.7476   116.9190   182.6290  -235.6420   336.3440
   670.0000     0.0001    80.1451   110.6230    35.5163   151.0700   100.1000   155.4430
   670.0000     0.0001   109.9210   100.7210    23.0082   125.8930   109.3520   189.5190
   670.0000     0.0001   189.1850    53.9576    92.4506  -295.8810    18.4989    59.9387
   670.0000     0.0001   162.0620    13.7002   108.4960   -45.0923   -29.1503  -132.4050
   670.0000     0.0001   137.4320    26.7526   101.6350   -84.5555    61.0113  -201.9330
   670.0000     0.0001   152.9860    78.4968   133.0810    65.3139  -250.2540   -28.7390
   670.0000     0.0001   156.8510   212.2030   107.3070   140.9050    54.0941   169.6110
   670.0000     0.0001   131.8020    23.5816    92.5941   -89.6317   158.4610   -90.0947
   670.0000     0.0001   178.9760    20.2463   160.8290   -12.0422   -84.6592   -10.9752
   670.0000     0.0001   152.3080     7.5077   133.8410   -11.1657  -119.7970   -31.4821
   670.0000     0.0001   145.8070    98.3436   121.6950   282.3610  -173.2510   308.2400
   670.0000     0.0001   143.4610   106.6390   110.1850   222.9740  -107.6270   327.7920
   670.0000     0.0001   187.7970    11.9561   125.9040   -37.2554   -81.3383   -93.8361
   670.0000     0.0001   146.0640    76.2953   120.6340   147.4510  -256.6480   217.2420
   670.0000     0.0001    71.2822   104.6990    15.7569   102.0530   133.1920   113.7610
   670.0000     0.0001   131.0550    24.8239    93.4717  -124.7390   -63.8867  -167.5410
   670.0000     0.0001   150.1710    67.7344   119.5890   110.3950  -291.1210   176.7260
   670.0000     0.0001   151.9710   106.1420   137.8790   206.5440   -12.4719   239.0360
   670.0000     0.0001   179.0050    36.0868   152.1470  -123.1070  -312.8630   -39.6607
   670.0000     0.0001   150.1010    21.4527   134.4750    -1.2225  -148.2860  -104.8930
   670.0000     0.0001   164.2540    95.1973   175.8950    65.9967  -316.6010   -68.3118
   670.0000     0.0001   127.9700   163.4350    -8.2022    27.9408   -66.4379    68.8323
   670.0000     0.0001   145.6120   -10.4577   122.2820  -100.2580  -150.2290  -229.7520
   670.0000     0.0001   170.4130   125.3160   168.4530    19.5407  -316.3830    24.8139
   670.0000     0.0001   183.4270   147.6300   163.9920    61.1514  -110.3040    -2.6357
   670.0000     0.0001   138.4610    98.7593   108.8780   181.7620  -170.9030   364.0800
   670.0000     0.0001   156.3020    39.4883   164.5960    44.5439   -89.2604    32.1210
   670.0000     0.0001   206.4990    26.6762   143.2580    77.5941  -162.3830    12.9535
   670.0000     0.0001   142.6470    83.0151   112.3420   131.2780  -229.9050   267.0190
   670.0000     0.0001   107.2730   114.4810   109.0960    95.6855     7.2179   126.1740
   670.0000     0.0001    20.9772    53.9573   -57.6972    13.8432    93.6702   -10.5046
   670.0000     0.0001   167.3710    15.2670   126.9970    -7.6173   -68.8818   -69.3406
   670.0000     0.0001   137.3920    82.7354   114.0350   148.5760  -186.2520   288.2970
   670.0000     0.0001    63.0119   -24.5872   -30.7765   -20.0781    87.2514   -18.5017
   670.0000     0.0001   159.7910   304.4940   160.4730    64.6120  -124.8630    89.5633
   670.0000     0.0001   194.7880   231.3570   137.7820   100.0200   -75.8331   141.1630
   670.0000     0.0001   172.1890    34.6497   146.5860   -42.1171  -346.1160  -104.4570
   670.0000     0.0001   191.6730    74.0283   204.5870   -45.4066  -249.7260   -56.4702
   670.0000     0.0001   134.4510   101.1940   112.9140   225.1540  -121.9190   316.9410
   670.0000     0.0001   143.5630   101.2560   117.5770   206.0520  -184.9690   325.0300
   670.0000     0.0001    78.4214   -19.6922   -14.2275     4.6173    98.8699   -34.2372
   670.0000     0.0001   160.1720   265.4020   112.9930   106.7650    -2.0204   127.7170
   670.0000     0.0001   164.9210     9.0108   133.2270   -27.9055   -58.6825   -61.5485
   670.0000     0.0001   161.6540    20.3460   141.4410    22.3229   -99.0640   -30.9023
   670.0000     0.0001   125.7220   102.2770   121.5680   174.1280  -173.2230    47.7687
   670.0000     0.0001   131.3350   114.7180    70.7672   111.2390   144.0660    60.1383
   670.0000     0.0001    69.5776    -1.9089    10.6701   -52.2601   122.0020   -43.4273
   670.0000     0.0001   138.4190    80.3845   114.9100   184.9700  -239.8550   225.6360
   670.0000     0.0001    61.5982    84.1247   -21.4392    75.3689    99.6474    76.3054
   670.0000     0.0001   205.5240   238.2230   146.9780   109.6260   -44.1655   136.4090
   670.0000     0.0001   151.2640    47.9458   110.6330   -62.7031  -326.4410   -71.7542
   670.0000     0.0001   112.8150   -64.8563   103.0640  -163.3020   147.3450   -96.3759
   670.0000     0.0001    20.9772    53.9573   -57.6972    13.8432    93.6702   -10.5046
   670.0000     0.0001    93.4186   -11.8697     2.3462   -16.4815   121.2820    -2.5652
   670.0000     0.0001   158.3010   263.4950    88.9417    65.1942  -148.0280   132.0730
   670.0000     0.0001   162.6770     2.7275   122.5580  -100.8030  -223.6670  -212.8470
   670.0000     0.0001    75.9826   -16.3165    40.5669   -97.3988    33.9189  -142.8450
   670.0000     0.0001    68.6840    15.6770   -12.5870     4.7933   124.3360     2.8065
   670.0000     0.0001   152.4310    88.4512   121.8120   167.3620  -174.8400   220.7970
   670.0000     0.0001   144.3400    66.0715   120.3570   173.9590  -309.6230   163.0680
   670.0000     0.0001   140.4280   100.9230   121.8560   264.8700  -120.3130   302.7790
   670.0000     0.0001    67.3258    69.1669   -44.2783    37.3573   120.8850    29.0908
   670.0000     0.0001    88.2247    84.5214    -1.1862    71.7440    98.4318   145.5100
   670.0000     0.0001   165.0820     6.9824   112.3740  -109.0860    51.0185  -119.3170
   670.0000     0.0001   184.4240    31.8857   131.8000   136.2150  -210.9720   -31.0629
