#         t          m          x          y          z         vx         vy         vz
   390.0000     0.0001    26.8246   237.0230    80.1406    55.8825   -48.7715   137.2010
   390.0000     0.0001   -43.3324   225.1150    57.3948   -54.7128  -127.5990   -14.2513
   390.0000     0.0001    16.9089   200.3390    42.8418   -17.7183  -211.7370   -45.3449
   390.0000     0.0001   -39.3839   239.3470    31.7983   -78.3788   -77.2424   -31.9021
   390.0000     0.0001    73.9741   226.0640    83.2162   184.2540  -162.5420   179.1320
   390.0000     0.0001    64.8405   271.9810    38.8171   293.8280   -81.8944   131.0910
   390.0000     0.0001    82.6445   237.3450    72.3249   199.6790  -128.0020   186.3760
   390.0000     0.0001    24.3649   222.1050    71.6582    59.4578  -130.2580   121.9250
   390.0000     0.0001    24.8865   233.4180    85.0525   101.1640   -36.4499   143.4180
   390.0000     0.0001    56.5682   290.1490    40.0959   280.3350   -55.9939   119.8290
   390.0000     0.0001   -43.3354   101.2610   -25.0090  -178.9710   180.3120   -78.0848
   390.0000     0.0001    74.7301   222.0330    83.5440   185.6210  -176.0180   189.6270
   390.0000     0.0001    77.5921   230.6410    88.6901   199.0990  -143.8550   209.4220
   390.0000     0.0001    80.7941   242.3270    54.7526   262.7170  -156.4440   166.6150
   390.0000     0.0001    74.9636   224.2350    78.9536   138.6560  -157.8400   188.4010
   390.0000     0.0001    23.6032   174.5700    26.5223   -13.0220    88.2183    70.1596
   390.0000     0.0001    78.7189   226.0440    86.5148   181.3380  -145.1930   204.0560
   390.0000     0.0001   -49.8976   105.8310   -36.3562  -106.9330   189.0600   -88.9314
   390.0000     0.0001    48.3298   288.3520    32.6986   282.6910   -49.9657   122.9450
   390.0000     0.0001    28.4918   302.7580    30.1740   277.2350    -9.1197   125.6410
   390.0000     0.0001   -15.2805   252.8570    42.5298   -54.4212    32.4611    32.9972
   390.0000     0.0001     0.7597   250.6090    40.7449   -24.9195    77.0436    51.8236
   390.0000     0.0001  -126.9600   327.5290    -9.4426   141.4100   135.0680    74.5591
   390.0000     0.0001    76.0288   221.5670    81.2753   173.2170  -161.6580   176.6480
   390.0000     0.0001     9.9700   213.0480    59.4049   -11.3140  -152.3490    11.3080
   390.0000     0.0001    72.4082   218.7590    86.2243   177.4530  -177.7300   200.2720
   390.0000     0.0001   -48.7544   308.2060     8.5017   233.1520    74.3048    87.2813
   390.0000     0.0001    71.1050   247.9720    65.4026   240.6750  -128.5470   162.5170
   390.0000     0.0001    71.2409   206.6060    82.7062   144.5870  -185.9190   187.6160
   390.0000     0.0001   -77.4783   295.0430    -5.3761   207.3630   109.9990    86.8892
   390.0000     0.0001    74.7277   249.8090    65.2534   198.6540  -120.8810   225.4480
   390.0000     0.0001    78.7193   235.3680    80.5040   179.3450  -131.5090   189.6530
   390.0000     0.0001   -59.3363   120.2580   -41.0421   -25.0843   224.8470   -13.1778
   390.0000     0.0001    63.9937   252.9310    65.4775   236.9170   -99.5274   206.5660
   390.0000     0.0001    70.8967   231.4330    79.4261   143.9320  -139.1730   154.7050
   390.0000     0.0001    76.0062   238.3360    80.8748   182.7910  -137.9300   181.5700
   390.0000     0.0001   -44.3705    83.5128   -29.0948  -134.3980   149.4740    -7.7218
   390.0000     0.0001    77.7111   234.4730    86.2529   212.3080   -89.0321   212.9000
   390.0000     0.0001   -14.6384   245.9470    44.0702   -72.4331    27.7398    44.7504
   390.0000     0.0001    23.1486   214.2510    64.6394    67.0880  -167.6040    74.4435
   390.0000     0.0001    77.6215   229.5960    87.8296   198.4760  -142.7320   203.3240
   390.0000     0.0001     3.0174   230.4620    34.1453   -96.6936    92.2385   -25.7023
   390.0000     0.0001    73.6166   221.6740    79.2046   129.1670  -155.2520   183.9270
   390.0000     0.0001    29.1005   278.0920    27.7343    98.4923    91.4787    12.6985
   390.0000     0.0001   -46.4261   231.2550    30.7447   -69.1211  -107.8740   -39.8182
   390.0000     0.0001    77.3549   254.3900    66.4659   207.3680  -103.3250   204.4890
   390.0000     0.0001    74.1490   221.1940    79.2943   153.7980  -157.1160   176.2270
   390.0000     0.0001    75.2599   245.4440    66.1999   231.3800  -114.1990   195.4390
   390.0000     0.0001   -61.5468   318.5250    16.5482   215.6130    92.7432    84.3443
   390.0000     0.0001   -27.7418   103.3160   -18.4274  -185.0080    59.3786  -213.2200
   390.0000     0.0001   -10.0761   259.2910    58.8057   -27.6698    35.0244    83.6924
   390.0000     0.0001   -18.4634   260.2630    39.1044   -38.4392    12.6723     9.8916
   390.0000     0.0001    77.7098   246.0430    68.5902   195.3480  -130.8180   204.5340
   390.0000     0.0001    82.8699   243.0510    69.1897   229.1020  -128.1310   187.7190
   390.0000     0.0001    73.3891   236.6060    73.4373   160.7290  -160.7130   224.5290
   390.0000     0.0001    67.7188   213.7280    93.9873   136.1710  -174.3760   231.5290
   390.0000     0.0001    67.1300   233.6270    65.3072   116.1560  -148.3830   204.9290
   390.0000     0.0001    67.2666   248.1530    69.5652   223.8620  -112.7190   199.1920
   390.0000     0.0001    75.7105   242.2790    90.6222   195.9720  -106.1900   217.1270
   390.0000     0.0001    76.2239   237.1500    70.2660   161.9470  -149.2580   191.1040
   390.0000     0.0001    79.3848   233.9630    69.8112   214.0130  -147.2820   159.0050
   390.0000     0.0001    34.7198   242.0900    75.6337    83.5698   -52.8768   130.5860
   390.0000     0.0001    77.8695   223.8430    89.3669   191.4910  -143.9690   205.7980
   390.0000     0.0001    77.8695   223.8430    89.3669   191.4910  -143.9690   205.7980
   390.0000     0.0001    75.5539   222.5770    85.0609   183.0180  -159.9710   190.4740
   390.0000     0.0001    16.1364   210.8620    50.6828    -3.0015  -187.1200     3.5623
   390.0000     0.0001    75.1562   215.4500    81.2910   164.1190  -186.3610   191.4320
   390.0000     0.0001    79.3981   242.4410    53.1252   241.3720  -151.7970   187.3500
   390.0000     0.0001   -54.5989   114.6770   -40.0208  -102.5140   174.8100   -83.2535
   390.0000     0.0001    70.5440   231.8780    94.0209   194.9700  -130.9070   217.8050
   390.0000     0.0001    -3.7491   247.7620    58.0015    -9.8404    37.2102   113.6740
   390.0000     0.0001    73.7678   229.7340    86.9888   192.0060  -143.1230   193.6540
   390.0000     0.0001  -122.3370   318.3920   -10.8582   150.5660   125.5630    77.0167
   390.0000     0.0001     1.3057   264.0760    38.7613     3.3662    77.8961    33.3369
   390.0000     0.0001    79.3967   225.4100    88.9316   197.9980  -150.0510   210.8440
   390.0000     0.0001    25.2553   227.5390    60.5825    60.8261  -143.8750    73.9588
   390.0000     0.0001    22.5587   209.1770    53.9648    40.0091  -180.0820    18.0710
   390.0000     0.0001    28.8603   247.8560    84.7910    70.6765   -29.3693   181.4080
   390.0000     0.0001    79.1668   222.3710    85.4452   188.0440  -167.8660   209.1770
   390.0000     0.0001     0.2141   326.2700    22.4391   257.4540    49.4707    87.0653
   390.0000     0.0001    79.0974   225.0930    85.0744   188.3580  -152.7130   198.0240
   390.0000     0.0001    27.0474   238.2290    86.3666    76.9896   -57.1247   168.2470
   390.0000     0.0001    73.9754   234.7670    76.9290   159.5540  -146.9920   195.1430
   390.0000     0.0001    28.5176   226.1080    62.4698    69.6278  -147.4750    98.1808
   390.0000     0.0001     4.4063   216.4410    36.7215  -109.6830   123.4740   -20.0845
   390.0000     0.0001   -43.8217   102.1060   -25.5029  -180.0860   170.8990   -91.8399
   390.0000     0.0001   -23.9966   242.2540    31.1386  -100.4700     9.9334   -45.0789
