#         t          m          x          y          z         vx         vy         vz
   790.0000     0.0001   220.6890   109.8140   187.2270   139.7550   -73.8413   151.6270
   790.0000     0.0001   154.8320    20.3176    99.9178  -109.4640    83.9346   -28.3298
   790.0000     0.0001   168.0160    12.3443   124.1190  -211.6530   112.1680  -157.4580
   790.0000     0.0001   181.2900   127.9900   153.1540   175.3150   -91.1490   216.4460
   790.0000     0.0001   189.0020     2.7902   159.5010   -26.9728  -169.9480  -303.8450
   790.0000     0.0001   181.9940     9.1595   131.0760  -210.1190   -34.0109  -235.4460
   790.0000     0.0001   233.5720   -57.1587   226.8800   -12.8225  -200.0480    -6.0715
   790.0000     0.0001   145.6010    18.8453   105.9600   -13.5508   248.5700   159.1050
   790.0000     0.0001   212.4150    46.5803   181.0070    31.6974  -187.6630   -24.9133
   790.0000     0.0001   143.6550    41.5145   106.9410     0.4798   108.0050    36.5369
   790.0000     0.0001   227.0320    51.6223   197.5080   144.6600  -294.9020   194.3930
   790.0000     0.0001   164.8720    90.3014   126.7910   173.4280   -47.1012   296.8500
   790.0000     0.0001   149.9640    44.5720    89.3761    90.7840   235.5270   156.9010
   790.0000     0.0001   175.8660   134.1920   131.3480    88.1746    33.2428   149.6250
   790.0000     0.0001    95.8343    76.9165    10.8207    88.6694    94.2715   105.9650
   790.0000     0.0001   153.4940   -24.1120    97.0841  -116.5230   -21.3556   -48.7550
   790.0000     0.0001   199.2490     6.1953   164.0920   -10.0028  -222.5420   -55.7958
   790.0000     0.0001   177.2970    63.1113   122.0060   139.9110    29.6372   187.0150
   790.0000     0.0001   169.1760    68.6028   121.4630    86.5309    25.4773   167.2150
   790.0000     0.0001   170.2720   -26.7352    99.2571   -35.9746   249.6040   -69.8166
   790.0000     0.0001   222.8120   143.0410   208.6240   129.1510   -25.1367   144.9500
   790.0000     0.0001   197.7830    -4.9921   135.0180  -237.8010   134.4670   -33.1807
   790.0000     0.0001   210.4700   -99.6863   203.3080    -0.1079  -152.7310   -51.9778
   790.0000     0.0001   200.7770   127.6990   169.9900   144.1730   -28.2552   164.2810
   790.0000     0.0001   160.2080   121.5480    90.3430   150.1840    -0.1512   221.6680
   790.0000     0.0001   204.5700    16.3474   162.3020   113.9940  -264.4900   -16.8266
   790.0000     0.0001   158.5300    43.1217    90.7108    -3.6997   109.1330     1.7746
   790.0000     0.0001   187.2950   100.1010   154.8060   204.3870  -118.1550   259.4570
   790.0000     0.0001   255.6520    72.8640   230.2560   175.6990  -101.3600   162.8440
   790.0000     0.0001   124.2040    20.8115    20.1115    95.2759   111.4690   118.5750
   790.0000     0.0001   179.8070   -94.9269   119.6450   -68.2144    31.4234   -94.5048
   790.0000     0.0001   171.1210     5.3840    96.3605   -48.4589   290.8890   -25.6700
   790.0000     0.0001   217.5770    74.4836   184.0560   176.1190  -239.2510   217.9060
   790.0000     0.0001   165.4880    85.7933   126.8610   180.0760   142.3100   197.2830
   790.0000     0.0001   178.3530    67.2791   119.9530   131.3230    22.3661   149.1400
   790.0000     0.0001   197.8390    11.8077   156.9780    -7.6391  -284.0870  -107.8230
   790.0000     0.0001   200.2560    -9.3960   127.1010  -123.0390  -100.7610  -250.1210
   790.0000     0.0001    62.7240  -120.2870     4.4323   -54.9765    12.9565   -58.7536
   790.0000     0.0001   208.5330    97.5776   198.0240   124.5990  -139.8740   119.1120
   790.0000     0.0001   184.3040    -1.6732   145.4740   -75.8582  -227.1050  -280.9740
   790.0000     0.0001   141.7680   -47.7275   101.0460   -23.2869    92.4968   -67.7185
   790.0000     0.0001   173.3400    94.7517   147.3060   162.5640   115.4260   198.6810
   790.0000     0.0001   140.9860    38.5024   105.2640    76.3968   108.9400    98.0663
   790.0000     0.0001   204.5700    16.3474   162.3020   113.9940  -264.4900   -16.8266
   790.0000     0.0001    80.6564    69.5046    51.4156    87.9326   107.0570   127.1470
   790.0000     0.0001    72.6739    43.4744   -10.4484    46.7911   104.0810    65.6731
   790.0000     0.0001   172.4530    88.6815   177.3650   124.5970   -12.6279   253.9530
   790.0000     0.0001   153.7070     7.7940   115.4450  -124.8380    98.3158  -119.7730
   790.0000     0.0001   202.3350   -43.4299   226.9460    33.4487    64.3414     7.4364
   790.0000     0.0001   235.5440    34.0886   205.2430   133.7040  -318.4380    71.0131
   790.0000     0.0001   239.7710    49.7653   201.7980    72.2326  -206.5290    12.1467
   790.0000     0.0001   202.5690    25.4796   161.4570    83.7291  -323.6310    51.5721
   790.0000     0.0001   150.3250    26.7444   100.1910    50.1048   116.3830    16.3486
   790.0000     0.0001    65.5785   -79.5979   -31.3379   -49.5070    37.9988   -83.6878
   790.0000     0.0001   202.5840   112.4170   177.2890   172.7280   -46.7333   154.4580
   790.0000     0.0001   219.7340   122.5830   179.2410   138.0680   -60.8171   128.2490
   790.0000     0.0001   165.6000    43.5529    84.2381    34.9794    88.3135    17.2217
